<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NLMK,15,130223,1015,125.08,125.6,125.02,125.6,195340
NLMK,15,130223,1030,125.52,125.6,125.4,125.52,126180
NLMK,15,130223,1045,125.5,126.22,125.42,125.92,231110
NLMK,15,130223,1100,125.92,126.2,125.64,125.8,119230
NLMK,15,130223,1115,125.74,126.32,125.72,126.32,120390
NLMK,15,130223,1130,126.3,126.4,125.9,126.34,151820
NLMK,15,130223,1145,126.36,126.44,126.12,126.14,150670
NLMK,15,130223,1200,126.12,126.3,125.74,126.08,178820
NLMK,15,130223,1215,126.08,126.3,126.06,126.22,53530
NLMK,15,130223,1230,126.22,126.22,125.82,125.98,48870
NLMK,15,130223,1245,125.98,126.06,125.86,126,47130
NLMK,15,130223,1300,126,126.28,125.98,126.14,77410
NLMK,15,130223,1315,126.14,126.3,126.08,126.28,37350
NLMK,15,130223,1330,126.28,126.34,126.2,126.28,47050
NLMK,15,130223,1345,126.22,126.28,126.14,126.2,23770
NLMK,15,130223,1400,126.2,126.36,126.16,126.36,53590
NLMK,15,130223,1415,126.36,126.36,126.18,126.36,35120
NLMK,15,130223,1430,126.36,126.5,126.24,126.48,143050
NLMK,15,130223,1445,126.5,126.9,126.36,126.72,177880
NLMK,15,130223,1500,126.72,126.8,126.44,126.66,133220
NLMK,15,130223,1515,126.74,127.48,126.7,127.2,300910
NLMK,15,130223,1530,127.18,127.26,127.02,127.08,126990
NLMK,15,130223,1545,127.08,127.12,127,127.02,64320
NLMK,15,130223,1600,127.02,127.06,126.82,126.84,80880
NLMK,15,130223,1615,126.84,126.86,126.44,126.48,127310
NLMK,15,130223,1630,126.5,126.94,126.5,126.9,112600
NLMK,15,130223,1645,126.9,127.12,126.8,127.04,59920
NLMK,15,130223,1700,127.1,127.12,126.92,126.96,89750
NLMK,15,130223,1715,126.96,127.12,126.94,127.02,93210
NLMK,15,130223,1730,127.02,127.06,126.9,126.96,73710
NLMK,15,130223,1745,126.92,127.02,126.9,127,79500
NLMK,15,130223,1800,127.02,127.02,126.9,126.98,116600
NLMK,15,130223,1815,127,127.02,126.92,127,49930
NLMK,15,130223,1830,127,127.02,126.94,126.94,46430
NLMK,15,130223,1845,127.02,127.02,126.88,127,45230
NLMK,15,130223,1900,127.12,127.12,127.12,127.12,21100
NLMK,15,130223,1915,127.12,127.18,127,127.08,25980
NLMK,15,130223,1930,127.08,127.1,126.86,126.98,12730
NLMK,15,130223,1945,126.98,127,126.88,126.88,21880
NLMK,15,130223,2000,126.88,126.88,126.64,126.7,51760
NLMK,15,130223,2015,126.76,126.76,126.6,126.6,37350
NLMK,15,130223,2030,126.62,126.74,126.6,126.68,19400
NLMK,15,130223,2045,126.68,126.74,126.64,126.64,16040
NLMK,15,130223,2100,126.64,126.74,126.6,126.64,23030
NLMK,15,130223,2115,126.66,126.86,126.62,126.8,27800
NLMK,15,130223,2130,126.82,126.94,126.82,126.94,21110
NLMK,15,130223,2145,126.86,126.9,126.8,126.9,17710
NLMK,15,130223,2200,126.9,126.94,126.86,126.94,6760
NLMK,15,130223,2215,126.94,126.94,126.8,126.8,16180
NLMK,15,130223,2230,126.82,126.86,126.68,126.7,24230
NLMK,15,130223,2245,126.7,126.78,126.68,126.7,11520
NLMK,15,130223,2300,126.7,126.7,126.6,126.6,68870
NLMK,15,130223,2315,126.6,126.68,126.6,126.6,35770
NLMK,15,130223,2330,126.64,126.76,126.6,126.7,9570
NLMK,15,130223,2345,126.62,126.76,126.46,126.5,104460
NLMK,15,140223,0000,126.6,126.76,126.6,126.7,8370
NLMK,15,140223,1015,126.48,126.66,125.62,126.12,338070
NLMK,15,140223,1030,126.14,126.24,125.04,125.32,342730
NLMK,15,140223,1045,125.26,125.26,124.66,124.66,354980
NLMK,15,140223,1100,124.68,125.2,124.6,124.72,165870
NLMK,15,140223,1115,124.72,124.72,124.3,124.54,306810
NLMK,15,140223,1130,124.5,125.06,124.48,125.02,119000
NLMK,15,140223,1145,125.04,125.08,124.84,124.92,79070
NLMK,15,140223,1200,124.92,125.1,124.78,124.94,90850
NLMK,15,140223,1215,124.92,125,124.52,124.58,101780
NLMK,15,140223,1230,124.58,124.58,124.5,124.54,58760
NLMK,15,140223,1245,124.54,124.58,124.36,124.5,66900
NLMK,15,140223,1300,124.46,125,124.44,124.78,62240
NLMK,15,140223,1315,124.78,124.78,124.6,124.74,25520
NLMK,15,140223,1330,124.74,124.84,124.7,124.72,18170
NLMK,15,140223,1345,124.82,124.9,124.76,124.88,40100
NLMK,15,140223,1400,124.88,124.98,124.84,124.9,33930
NLMK,15,140223,1415,124.9,124.98,124.86,124.9,65620
NLMK,15,140223,1430,124.88,124.9,124.68,124.74,32550
NLMK,15,140223,1445,124.74,124.86,124.7,124.76,22550
NLMK,15,140223,1500,124.8,124.82,124.62,124.66,21680
NLMK,15,140223,1515,124.66,124.7,124.62,124.64,23460
NLMK,15,140223,1530,124.64,124.7,124.08,124.12,119870
NLMK,15,140223,1545,124.1,124.12,123.82,123.86,185910
NLMK,15,140223,1600,123.86,123.98,123.66,123.68,109510
NLMK,15,140223,1615,123.68,123.86,123.6,123.86,82040
NLMK,15,140223,1630,123.86,123.86,123.66,123.68,56980
NLMK,15,140223,1645,123.66,123.78,123.54,123.6,109840
NLMK,15,140223,1700,123.56,123.9,123.52,123.8,105450
NLMK,15,140223,1715,123.8,123.84,123.68,123.68,64160
NLMK,15,140223,1730,123.68,123.86,123.68,123.76,74390
NLMK,15,140223,1745,123.76,123.92,123.76,123.9,86260
NLMK,15,140223,1800,123.9,123.92,123.7,123.7,54340
NLMK,15,140223,1815,123.76,123.84,123.7,123.78,40580
NLMK,15,140223,1830,123.74,123.78,123.52,123.52,81490
NLMK,15,140223,1845,123.56,123.74,123.56,123.7,15390
NLMK,15,140223,1900,123.4,123.4,123.4,123.4,126850
NLMK,15,140223,1915,123.6,123.64,123.22,123.48,44020
NLMK,15,140223,1930,123.48,123.66,123.48,123.54,10570
NLMK,15,140223,1945,123.52,123.68,123.5,123.64,21200
NLMK,15,140223,2000,123.66,123.78,123.64,123.64,22290
NLMK,15,140223,2015,123.64,123.68,123.52,123.54,29420
NLMK,15,140223,2030,123.52,123.66,123.52,123.56,18500
NLMK,15,140223,2045,123.56,123.62,123.52,123.6,22140
NLMK,15,140223,2100,123.58,123.58,123.52,123.52,6930
NLMK,15,140223,2115,123.56,123.58,123.52,123.58,8690
NLMK,15,140223,2130,123.58,123.58,123.52,123.56,8470
NLMK,15,140223,2145,123.58,123.58,123.54,123.58,24860
NLMK,15,140223,2200,123.58,123.58,123.52,123.56,9490
NLMK,15,140223,2215,123.56,123.58,123.5,123.54,18890
NLMK,15,140223,2230,123.56,123.56,123.44,123.48,16310
NLMK,15,140223,2245,123.46,123.54,123.4,123.54,5420
NLMK,15,140223,2300,123.5,123.66,123.48,123.62,6870
NLMK,15,140223,2315,123.6,123.62,123.44,123.46,5320
NLMK,15,140223,2330,123.44,123.58,122.76,122.94,176340
NLMK,15,140223,2345,122.94,123.08,122.86,122.98,33370
NLMK,15,150223,0000,122.98,122.98,122.8,122.94,12860
