<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,240,160123,1100,165.1,166.8,164.9,166.34,7743720.0
GAZP,240,160123,1500,166.34,166.35,165.11,165.65,4559370.0
GAZP,240,160123,1900,165.65,166.14,165.4,165.95,1691850.0
GAZP,240,160123,2300,165.94,166.1,165.78,165.8,669860.0
GAZP,240,170123,1100,165.82,165.92,163.75,164.47,7938980.0
GAZP,240,170123,1500,164.49,164.69,162.72,163.26,6008880.0
GAZP,240,170123,1900,163.26,163.26,162.5,162.56,2668380.0
GAZP,240,170123,2300,162.57,162.86,162.0,162.33,1438280.0
GAZP,240,180123,1100,162.53,163.0,160.81,162.8,7307660.0
GAZP,240,180123,1500,162.8,163.96,162.37,163.63,5054030.0
GAZP,240,180123,1900,163.63,163.78,162.12,162.43,1620490.0
GAZP,240,180123,2300,162.44,162.44,162.1,162.18,463220.0
GAZP,240,190123,1100,161.98,162.49,160.02,160.09,9121340.0
GAZP,240,190123,1500,160.1,160.8,160.01,160.77,4426600.0
GAZP,240,190123,1900,160.77,160.99,160.06,160.24,1700150.0
GAZP,240,190123,2300,160.26,160.63,160.24,160.53,355300.0
GAZP,240,200123,1100,160.6,161.45,158.55,159.09,9394380.0
GAZP,240,200123,1500,159.1,159.47,158.55,159.26,4727360.0
GAZP,240,200123,1900,159.27,159.43,158.65,158.8,1782660.0
GAZP,240,200123,2300,158.8,158.99,158.71,158.85,596290.0
GAZP,240,230123,1100,158.9,159.88,158.2,159.29,7906740.0
GAZP,240,230123,1500,159.3,160.49,159.2,160.0,5060950.0
GAZP,240,230123,1900,160,160.14,159.56,159.99,1469960.0
GAZP,240,230123,2300,159.92,160.2,159.74,160.06,605030.0
GAZP,240,240123,1100,160.22,160.83,158.0,158.31,8811210.0
GAZP,240,240123,1500,158.31,158.7,158.02,158.14,3754200.0
GAZP,240,240123,1900,158.14,158.29,157.81,157.89,2688300.0
GAZP,240,240123,2300,157.89,158.04,157.44,157.88,1360050.0
GAZP,240,250123,1100,157.9,157.99,156.71,156.95,7065440.0
GAZP,240,250123,1500,156.95,159.11,156.95,158.55,6197790.0
GAZP,240,250123,1900,158.58,159.05,158.18,158.95,1545670.0
GAZP,240,250123,2300,158.94,159.13,158.74,158.99,750600.0
GAZP,240,260123,1100,159.14,159.43,157.86,158.34,5887560.0
GAZP,240,260123,1500,158.34,158.41,157.13,157.31,4612600.0
GAZP,240,260123,1900,157.31,157.98,157.24,157.72,1442690.0
GAZP,240,260123,2300,157.73,157.82,157.4,157.58,427370.0
GAZP,240,270123,1100,157.59,158.59,156.91,158.13,5732790.0
GAZP,240,270123,1500,158.13,159.09,158.06,159.05,4303520.0
