<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,M,010322,0000,334.94,339.98,126.53,228,2515583630
GAZP,M,010422,0000,251.41,278.9,206,242.48,333179180
GAZP,M,010522,0000,245.9,259.99,201.12,240.4,644243080
GAZP,M,010622,0000,241.01,305,227.22,293.75,673649490
GAZP,M,010722,0000,293.51,322.99,200,207,899752640
GAZP,M,010822,0000,200.84,205.78,181.2,195.26,840519840
GAZP,M,010922,0000,194.5,275.96,172.29,254.9,814147380
GAZP,M,011022,0000,258,259.85,189.42,217.7,1537265390
GAZP,M,011122,0000,219,220.55,137.1,170.27,807788870
GAZP,M,011222,0000,170.89,172,161.79,167.7,348461150
GAZP,M,010123,0000,168,168.76,156.5,162.56,312686550
GAZP,M,010223,0000,163.02,167.19,156.71,158.1,268690020
GAZP,M,010323,0000,158.34,163.96,150.6,157.66,373408030
