<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,60,010722,1800,194.85,195.49,194.1,194.74,3023340
GAZP,60,010722,1900,194.74,194.8,191.64,192.5,6936830
GAZP,60,040722,1100,191.98,195.44,188,190.42,17156540
GAZP,60,040722,1200,190.5,190.8,181.3,181.68,26546700
GAZP,60,040722,1300,181.68,185.2,181.2,184.23,10525180
GAZP,60,040722,1400,184.23,190,184.08,188,10978050
GAZP,60,040722,1500,187.97,189.3,185.9,188.6,4649830
GAZP,60,040722,1600,188.6,188.69,186.9,187.61,3189700
GAZP,60,040722,1700,188.05,188.37,186.72,187.8,2061630
GAZP,60,040722,1800,187.8,187.8,184.46,185.44,4540700
GAZP,60,040722,1900,185.44,186.43,184.23,186.25,3180750
GAZP,60,050722,1100,186.3,189,185.2,187.79,8604800
GAZP,60,050722,1200,187.79,188,185.75,186.58,5729340
GAZP,60,050722,1300,186.58,187.78,186.02,187.28,3313380
GAZP,60,050722,1400,187.15,194.25,186.51,191.99,13491820
GAZP,60,050722,1500,191.91,193.58,190.45,192.77,6956930
GAZP,60,050722,1600,192.76,198.84,192.11,197.05,14963500
GAZP,60,050722,1700,197.05,199.87,196.2,197.78,12455720
GAZP,60,050722,1800,197.92,199.4,196.34,197,7688790
GAZP,60,050722,1900,197.03,197.49,196.12,197.3,2747180
GAZP,60,060722,1100,197.78,204.26,194.44,201.95,24721790
GAZP,60,060722,1200,201.95,205.78,201.3,204.34,14480460
GAZP,60,060722,1300,204.34,204.46,200.17,201.5,10528690
GAZP,60,060722,1400,201.43,203.4,200.75,203.06,4765030
GAZP,60,060722,1500,203.1,203.95,201.42,201.8,3535050
GAZP,60,060722,1600,201.8,202.7,200.3,201.77,3100070
GAZP,60,060722,1700,201.76,201.78,195.5,196.69,12522070
GAZP,60,060722,1800,196.64,197.64,194.71,196.35,5944180
GAZP,60,060722,1900,196.35,197.47,195.2,195.42,2690550
GAZP,60,070722,1100,195.45,197.8,192.36,192.8,11954890
GAZP,60,070722,1200,192.75,194.98,192.64,193.54,4327590
GAZP,60,070722,1300,193.44,194.31,192.85,194.02,2093370
GAZP,60,070722,1400,194.02,198.78,193.5,197.22,9288290
GAZP,60,070722,1500,197.22,199.3,196.32,197.28,4763710
GAZP,60,070722,1600,197.28,199.47,197.02,199.36,3810420
GAZP,60,070722,1700,199.36,199.41,196.8,197.2,3701350
GAZP,60,070722,1800,197.2,198.4,196.63,197.28,2091880
GAZP,60,070722,1900,197.25,198.2,197.15,197.92,1609440
GAZP,60,080722,1100,200.01,201.87,198.2,198.4,11613190
GAZP,60,080722,1200,198.42,198.75,196.57,197.13,4631460
GAZP,60,080722,1300,197.12,198.37,196.95,198.04,2451600
GAZP,60,080722,1400,198.06,198.84,197.61,198.27,1995040
GAZP,60,080722,1500,198.26,198.75,197.89,198.35,1397250
GAZP,60,080722,1600,198.31,198.7,197.51,197.73,1900300
GAZP,60,080722,1700,197.71,198.2,197.51,197.87,1194970
GAZP,60,080722,1800,197.87,198.2,197.02,197.65,1800680
GAZP,60,080722,1900,197.65,198.12,197.56,198,1723540
GAZP,60,110722,1100,198.01,199.43,193.24,194.87,12008710
GAZP,60,110722,1200,194.86,195.8,194.61,195.09,2973560
GAZP,60,110722,1300,195.09,195.2,192,192.36,6623860
