<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
LKOH,D,120619,0000,5175,5247,5165,5237,1052918
LKOH,D,140619,0000,5210,5229,5155,5210.5,998626
LKOH,D,150619,0000,5193,5236.5,5178.5,5178.5,742589
LKOH,D,180619,0000,5178.5,5220.5,5163,5190,775838
LKOH,D,190619,0000,5183,5230,5157.5,5230,936063
LKOH,D,200619,0000,5233,5255.5,5169,5245,856972
LKOH,D,210619,0000,5265,5357.5,5258.5,5320,1662109
LKOH,D,220619,0000,5307,5338,5268.5,5338,1544763
LKOH,D,250619,0000,5333.5,5349,5270,5270,567632
LKOH,D,260619,0000,5264,5311.5,5252.5,5309.5,596263
LKOH,D,270619,0000,5309.5,5379,5307.5,5358.5,679367
LKOH,D,280619,0000,5365,5417,5344,5380,555600
LKOH,D,290619,0000,5380,5401.5,5292.5,5305,776245
LKOH,D,020719,0000,5355,5414,5352.5,5378.5,576159
LKOH,D,030719,0000,5388,5409.5,5359,5372,534605
LKOH,D,040719,0000,5378,5387.5,5326.5,5345.5,610995
LKOH,D,050719,0000,5350,5479.5,5340.5,5464.5,743301
LKOH,D,060719,0000,5470,5530,5431,5460,1034428
LKOH,D,090719,0000,5327,5379,5310,5357.5,673450
LKOH,D,100719,0000,5357.5,5389,5353,5374,471830
LKOH,D,110719,0000,5373.5,5376,5312,5365,624066
LKOH,D,120719,0000,5368.5,5374.5,5250,5270,717165
LKOH,D,130719,0000,5269.5,5287,5210.5,5263,508902
LKOH,D,160719,0000,5263.5,5263.5,5151.5,5178.5,669642
LKOH,D,170719,0000,5175,5200.5,5125,5190.5,659657
LKOH,D,180719,0000,5186.5,5243,5172,5206,579556
LKOH,D,190719,0000,5200,5223.5,5166,5166,361679
LKOH,D,200719,0000,5186,5235,5186,5200.5,283967
LKOH,D,230719,0000,5218,5240,5165.5,5165.5,359285
LKOH,D,240719,0000,5184.5,5215,5166.5,5202.5,298236
LKOH,D,250719,0000,5201,5205,5117,5134.5,538054
LKOH,D,260719,0000,5147,5155,5062,5096.5,838448
LKOH,D,270719,0000,5094,5150.5,5065,5075,881141
LKOH,D,300719,0000,5080,5118,5070,5094.5,389002
LKOH,D,310719,0000,5085.5,5106.5,5056,5105,684139
LKOH,D,010819,0000,5111,5262,5102.5,5226.5,1159938
LKOH,D,020819,0000,5205,5288.5,5194,5220.5,737411
LKOH,D,030819,0000,5168.5,5245,5110,5130,1024734
LKOH,D,060819,0000,5136,5169,5073.5,5139,1078788
LKOH,D,070819,0000,5139,5234.5,5120.5,5234.5,1313494
LKOH,D,080819,0000,5234,5262.5,5160,5210,1155348
LKOH,D,090819,0000,5237.5,5302.5,5236.5,5268,1010545
LKOH,D,100819,0000,5275,5287,5230.5,5287,765237
LKOH,D,130819,0000,5311.5,5344,5292,5320,719336
LKOH,D,140819,0000,5330,5330,5263.5,5276,795743
LKOH,D,150819,0000,5274,5283,5090.5,5106.5,943761
LKOH,D,160819,0000,5110.5,5123.5,5023.5,5023.5,887392
LKOH,D,170819,0000,5044,5125,4982,5000,1041633
LKOH,D,200819,0000,5030,5298,4996,5240,1903635
LKOH,D,210819,0000,5260,5326.5,5203,5326.5,1053071
LKOH,D,220819,0000,5327,5336,5254,5278,790053
LKOH,D,230819,0000,5287.5,5305,5231,5275,599745
LKOH,D,240819,0000,5283.5,5286.5,5158.5,5183.5,742429
LKOH,D,270819,0000,5146,5210,5097.5,5115,565508
LKOH,D,280819,0000,5121,5123,5035,5086.5,2851013
LKOH,D,290819,0000,5090.5,5242.5,5055.5,5195,1911158
LKOH,D,300819,0000,5205,5391,5199,5356,1902812
LKOH,D,310819,0000,5358,5395,5327,5379.5,737189
LKOH,D,030919,0000,5368.5,5506,5342,5475,843007
LKOH,D,040919,0000,5467.5,5469,5371,5419,666799
LKOH,D,050919,0000,5437.5,5476,5426.5,5450,683614
LKOH,D,060919,0000,5467,5549.5,5460.5,5524.5,794386
LKOH,D,070919,0000,5526,5555,5465,5526.5,692258
LKOH,D,100919,0000,5539,5568,5471,5500,393376
LKOH,D,110919,0000,5504.5,5504.5,5427,5476,485066
LKOH,D,120919,0000,5480,5540,5437,5540,697747
LKOH,D,130919,0000,5529,5536.5,5387.5,5429.5,852190
LKOH,D,140919,0000,5406.5,5409.5,5340.5,5377.5,635971
LKOH,D,170919,0000,5480.5,5582.5,5479.5,5559,1863208
LKOH,D,180919,0000,5564.5,5600,5416,5472.5,1004642
LKOH,D,190919,0000,5461,5480.5,5420,5467,571895
LKOH,D,200919,0000,5459.5,5470.5,5382,5391,1113844
LKOH,D,210919,0000,5388.5,5489,5371,5489,1577668
LKOH,D,240919,0000,5457.5,5458.5,5403,5420,618624
LKOH,D,250919,0000,5425,5438.5,5317.5,5337.5,688172
LKOH,D,260919,0000,5326,5343.5,5265.5,5343.5,628445
LKOH,D,270919,0000,5346,5399,5321,5387.5,619043
LKOH,D,280919,0000,5380.5,5439.5,5370,5405,414084
LKOH,D,011019,0000,5409.5,5435,5375.5,5387.5,477584
LKOH,D,021019,0000,5389,5750,5385,5530,1691970
LKOH,D,031019,0000,5529.5,5560,5405,5410,900416
LKOH,D,041019,0000,5411,5450,5354,5362.5,666560
LKOH,D,051019,0000,5380,5413.5,5300,5335,626823
LKOH,D,081019,0000,5342,5388.5,5321,5367,420314
LKOH,D,091019,0000,5382,5382,5315,5320,546390
LKOH,D,101019,0000,5318,5337.5,5290,5304,532061
LKOH,D,111019,0000,5305,5347,5261,5318.5,413464
LKOH,D,121019,0000,5340,5466.5,5335,5425,824742
LKOH,D,151019,0000,5430,5466,5387,5450,656852
LKOH,D,161019,0000,5445.5,5622.5,5413.5,5601.5,1785229
LKOH,D,171019,0000,5615,5803.5,5578,5710,3831533
LKOH,D,181019,0000,5729,5817,5697,5715,1744840
LKOH,D,191019,0000,5716,5748,5698,5720,716421
LKOH,D,221019,0000,5722,5808.5,5705.5,5768,1073159
LKOH,D,231019,0000,5801,5860.5,5771,5860.5,1195317
LKOH,D,241019,0000,5845,5976,5828,5976,1070059
LKOH,D,251019,0000,5960,6156,5957,6150,1728862
LKOH,D,261019,0000,6121.5,6150,6026.5,6117.5,888736
LKOH,D,291019,0000,6130,6194,5881,5916,1869347
LKOH,D,301019,0000,5918,5950,5775.5,5820,1879840
LKOH,D,311019,0000,5807.5,5896,5775,5850,1272721
LKOH,D,011119,0000,5854,5977,5854,5919.5,1293248
LKOH,D,021119,0000,5937,6045,5923,6021,797488
LKOH,D,061119,0000,6067,6098,5955,6008,819944
LKOH,D,071119,0000,6006.5,6140,5971,6140,1021171
LKOH,D,081119,0000,6108,6144,6081,6133.5,1046973
LKOH,D,091119,0000,6119,6135,6000,6040,728787
LKOH,D,121119,0000,6000,6048,5958.5,6048,619156
LKOH,D,131119,0000,6043.5,6098.5,5991,6033,633240
LKOH,D,141119,0000,6004.5,6053,5976,6050,529065
LKOH,D,151119,0000,6063.5,6165,6005.5,6084.5,1035157
LKOH,D,161119,0000,6096,6170,6073.5,6161,861793
LKOH,D,191119,0000,6178,6194,6066.5,6077,674162
LKOH,D,201119,0000,6088.5,6137,6071,6090,536293
LKOH,D,211119,0000,6078,6110,6025.5,6084.5,528576
LKOH,D,221119,0000,6062,6088,6035,6087.5,437364
LKOH,D,231119,0000,6070,6155,6064.5,6120,636035
LKOH,D,261119,0000,6134,6137.5,6090,6103,393949
LKOH,D,271119,0000,6105.5,6150,6060,6060,2319900
LKOH,D,281119,0000,6069.5,6125.5,6060,6065,836756
LKOH,D,291119,0000,6076,6133,6034,6120,724775
LKOH,D,301119,0000,6120,6159.5,6084.5,6137.5,700132
LKOH,D,031219,0000,6150,6227.5,6121.5,6159.5,946011
LKOH,D,041219,0000,6159.5,6181,6031.5,6040,912105
LKOH,D,051219,0000,6055,6106.5,6025.5,6073,682167
LKOH,D,061219,0000,6085,6128.5,6054.5,6121.5,667035
LKOH,D,071219,0000,6128,6220,6112.5,6220,713191
LKOH,D,101219,0000,6232.5,6254.5,6182,6182,772500
LKOH,D,111219,0000,6175,6191.5,6090,6095,844328
LKOH,D,121219,0000,6088.5,6169,6080,6110,916855
LKOH,D,131219,0000,6149.5,6165,6100,6136,1808363
LKOH,D,141219,0000,6161,6197,6145,6168,1140148
LKOH,D,171219,0000,6171,6212.5,6171,6190,702561
LKOH,D,181219,0000,6195,6238.5,6187.5,6226,876756
LKOH,D,191219,0000,6227,6258.5,6224.5,6250.5,1006946
LKOH,D,201219,0000,6090,6150,6048.5,6079,1602917
LKOH,D,211219,0000,6090,6097,6046,6079.5,2326657
LKOH,D,241219,0000,6075.5,6095,6068.5,6082,766011
LKOH,D,251219,0000,6082,6084.5,6050,6080.5,375655
LKOH,D,261219,0000,6083.5,6089.5,6073,6081,235338
LKOH,D,271219,0000,6081.5,6090,6076,6085,252198
LKOH,D,281219,0000,6091,6155,6086.5,6150,458540
LKOH,D,311219,0000,6153,6174.5,6144,6169,397296
LKOH,D,040120,0000,6203.5,6294,6185,6294,791658
LKOH,D,070120,0000,6300,6382,6284.5,6382,751576
LKOH,D,090120,0000,6401,6513,6350.5,6496.5,974042
LKOH,D,100120,0000,6450,6523.5,6393.5,6430,876659
LKOH,D,110120,0000,6432.5,6505,6395,6490,497687
LKOH,D,140120,0000,6495,6541.5,6465,6530,577701
LKOH,D,150120,0000,6544.5,6566.5,6459.5,6520.5,718439
LKOH,D,160120,0000,6515.5,6574,6480,6552.5,1053251
LKOH,D,170120,0000,6558,6596,6542,6590,1019894
LKOH,D,180120,0000,6589.5,6714.5,6581,6685,1209611
LKOH,D,210120,0000,6700,6770,6684.5,6717,446394
LKOH,D,220120,0000,6689,6716,6611,6708.5,548342
LKOH,D,230120,0000,6713.5,6810,6655.5,6655.5,867837
LKOH,D,240120,0000,6619.5,6633.5,6536.5,6590,1217162
LKOH,D,250120,0000,6608,6650,6592.5,6620,506775
LKOH,D,280120,0000,6549.5,6569.5,6413,6545,1073913
LKOH,D,290120,0000,6568,6657,6503.5,6650,769434
LKOH,D,300120,0000,6691,6726,6601.5,6633,944493
LKOH,D,310120,0000,6498.5,6535,6415,6443.5,1580771
LKOH,D,010220,0000,6635,6670,6540.5,6550.5,1742128
LKOH,D,040220,0000,6519.5,6600,6517,6594.5,2671005
LKOH,D,050220,0000,6602,6633,6490,6500,1670313
LKOH,D,060220,0000,6514,6595,6452,6550.5,1105040
LKOH,D,070220,0000,6584.5,6605,6501,6506.5,685669
LKOH,D,080220,0000,6510,6529,6405,6450.5,938705
LKOH,D,110220,0000,6450.5,6451.5,6350,6410,946881
LKOH,D,120220,0000,6420,6441.5,6324.5,6397.5,1291961
LKOH,D,130220,0000,6397,6466,6384.5,6466,948883
LKOH,D,140220,0000,6455,6500,6388,6470.5,711876
LKOH,D,150220,0000,6486,6498,6410,6451,484387
LKOH,D,180220,0000,6439,6483.5,6431,6463,350221
LKOH,D,190220,0000,6441,6442,6350.5,6378.5,713980
LKOH,D,200220,0000,6407.5,6516,6405,6509,636605
LKOH,D,210220,0000,6522,6560,6492.5,6543.5,741043
LKOH,D,220220,0000,6519,6527.5,6450,6450,612319
LKOH,D,260220,0000,6301,6348,6150.5,6165,1427706
LKOH,D,270220,0000,6149,6268,6105.5,6256.5,1645203
LKOH,D,280220,0000,6140,6186,6000,6000,1505993
LKOH,D,290220,0000,5836,5870,5607,5699.5,3124084
LKOH,D,030320,0000,5816,5897.5,5540,5550,2905999
LKOH,D,040320,0000,5700,5900,5661,5782,1946861
LKOH,D,050320,0000,5740.5,5928.5,5701.5,5908.5,1601548
LKOH,D,060320,0000,5978,5996,5830,5862.5,1532273
LKOH,D,070320,0000,5742.5,5775,5534.5,5592,2266208
LKOH,D,110320,0000,5033,5083,4450,4549,7510762
LKOH,D,120320,0000,4652,4988,4520,4908,4810789
LKOH,D,130320,0000,4652.5,4745.5,4487.5,4511.5,3677398
LKOH,D,140320,0000,4505,4760,4414,4414,3663056
LKOH,D,170320,0000,4414,4414,4102,4251,2570452
LKOH,D,180320,0000,4212,4326.5,4030,4168.5,2244460
LKOH,D,190320,0000,4060,4145,3744,3754,3644119
LKOH,D,200320,0000,3834,4484.5,3663,4333,4772557
LKOH,D,210320,0000,4503,4745,4408,4472.5,5008988
LKOH,D,240320,0000,4252.5,4409,4122,4175.5,3405101
LKOH,D,250320,0000,4484,4550,4362.5,4494,2397960
LKOH,D,260320,0000,4596,4725,4400,4590,2898620
LKOH,D,270320,0000,4552,4700,4484.5,4700,1998767
LKOH,D,280320,0000,4699,4745,4401.5,4430,2092818
LKOH,D,310320,0000,4355.5,4459,4313,4459,1720742
LKOH,D,010420,0000,4549,4715,4501,4715,2428925
LKOH,D,020420,0000,4595,4734.5,4564,4674.5,1917101
LKOH,D,030420,0000,4870,5229.5,4787.5,5050,3850927
LKOH,D,040420,0000,5047.5,5364,4927,5204.5,3126770
LKOH,D,070420,0000,5215,5270,5064,5163,2279444
LKOH,D,080420,0000,5260,5260,5052.5,5118,1835405
LKOH,D,090420,0000,5063.5,5175,5036.5,5140,1924196
LKOH,D,100420,0000,5197.5,5275,5052,5201,2291202
LKOH,D,110420,0000,5120,5139.5,5064,5130,709604
LKOH,D,140420,0000,5117.5,5125,4933,5040,939770
LKOH,D,150420,0000,5087.5,5119.5,4825,4844,2048920
LKOH,D,160420,0000,4799,4799,4453,4484,2648878
LKOH,D,170420,0000,4502,4631,4365,4561.5,3413601
LKOH,D,180420,0000,4696.5,4697,4545,4620,1676884
LKOH,D,210420,0000,4559.5,4637,4455,4522.5,1899435
LKOH,D,220420,0000,4402,4533.5,4281,4475,3797054
LKOH,D,230420,0000,4420,4810.5,4385.5,4810.5,3438361
LKOH,D,240420,0000,4895,4979.5,4730,4902.5,2558736
LKOH,D,250420,0000,4875,4876,4720,4745.5,1841886
LKOH,D,280420,0000,4745,4790,4620,4650,1682738
LKOH,D,290420,0000,4624,4808,4621,4738.5,2735193
LKOH,D,300420,0000,4779,4940,4750,4897,2888095
LKOH,D,010520,0000,4941,5040,4816.5,4826.5,3030267
LKOH,D,050520,0000,4787,4909.5,4751.5,4848.5,1257504
LKOH,D,060520,0000,4950,4985,4880,4975,1426167
LKOH,D,070520,0000,5000,5014.5,4825,4857.5,1864425
LKOH,D,080520,0000,4864.5,4950,4825,4839,1713193
LKOH,D,090520,0000,4864,4879,4733,4832,1617310
LKOH,D,130520,0000,4845,4928,4824,4897.5,1305808
LKOH,D,140520,0000,4879.5,4896,4815.5,4819,1150878
LKOH,D,150520,0000,4799,4870,4773,4870,1470850
LKOH,D,160520,0000,4933,4968,4874.5,4874.5,1653522
LKOH,D,190520,0000,4972.5,5191.5,4935,5170.5,2510468
LKOH,D,200520,0000,5194,5285,5178.5,5272,2104319
LKOH,D,210520,0000,5275,5471,5238,5450,2240019
LKOH,D,220520,0000,5459,5548,5227,5286,2657882
LKOH,D,230520,0000,5195,5348,5166,5317,1586956
LKOH,D,260520,0000,5346.5,5420,5344,5412.5,615868
LKOH,D,270520,0000,5489.5,5539.5,5435,5445,1602232
LKOH,D,280520,0000,5423.5,5515.5,5285,5352.5,1737876
LKOH,D,290520,0000,5354.5,5484.5,5309,5392,1390600
LKOH,D,300520,0000,5379,5379,5224,5242.5,2451505
LKOH,D,020620,0000,5347.5,5412.5,5269,5318,1307649
LKOH,D,030620,0000,5357,5433,5340,5400,1355948
LKOH,D,040620,0000,5451,5566.5,5424,5549.5,2082046
LKOH,D,050620,0000,5533.5,5553,5430,5430,1479541
LKOH,D,060620,0000,5476,5511.5,5434,5460,1215118
LKOH,D,090620,0000,5489.5,5527.5,5351,5372,1549579
LKOH,D,100620,0000,5401,5428.5,5305.5,5425,1388256
LKOH,D,110620,0000,5410,5432,5314,5342,1520574
LKOH,D,120620,0000,5305,5355.5,5269,5350,1426935
LKOH,D,160620,0000,5224.5,5278,5120,5264,1747549
LKOH,D,170620,0000,5327,5474.5,5310,5392,1600765
LKOH,D,180620,0000,5418,5441.5,5301,5343,1356115
LKOH,D,190620,0000,5325,5376,5290,5347,1228059
LKOH,D,200620,0000,5411,5490,5389,5460,1871263
LKOH,D,230620,0000,5440,5504.5,5392,5469,953142
LKOH,D,240620,0000,5480,5507,5437.5,5452,954915
LKOH,D,260620,0000,5325,5402,5310.5,5394,1546047
LKOH,D,270620,0000,5388,5407,5303,5321.5,766738
LKOH,D,300620,0000,5305.5,5327,5266.5,5315,976164
LKOH,D,010720,0000,5313,5355,5279.5,5313,917857
LKOH,D,030720,0000,5338,5422,5322.5,5416,1035220
LKOH,D,040720,0000,5415.5,5431,5375.5,5416.5,481183
LKOH,D,070720,0000,5452,5512,5450,5483.5,1123512
LKOH,D,080720,0000,5474.5,5492.5,5429.5,5464,1012590
LKOH,D,090720,0000,5465,5479,5405,5457,1424620
LKOH,D,100720,0000,5158,5175,5061,5087,1685549
LKOH,D,110720,0000,5050,5103,5026.5,5098,1014037
LKOH,D,140720,0000,5116,5133.5,4909,4926.5,1215316
LKOH,D,150720,0000,4933,4933,4784,4884,2043410
LKOH,D,160720,0000,4901.5,4997,4865,4949.5,2057627
LKOH,D,170720,0000,4929,4974,4895,4944.5,794217
LKOH,D,180720,0000,4953.5,4972,4911,4946.5,557971
LKOH,D,210720,0000,4944,4970,4910,4937,851859
LKOH,D,220720,0000,4955,5005,4932.5,4953,1542865
LKOH,D,230720,0000,4964.5,5063,4953,5037,1301159
LKOH,D,240720,0000,5060.5,5089.5,4963.5,4974,1035929
LKOH,D,250720,0000,4967.5,5010,4941.5,4987,1136023
LKOH,D,280720,0000,4993,5039,4978,5013.5,961400
LKOH,D,290720,0000,5019.5,5050,4976.5,5023,1101310
LKOH,D,300720,0000,5033.5,5193,5022,5184.5,1821088
LKOH,D,310720,0000,5170,5178,5055,5115,1136047
LKOH,D,010820,0000,5114,5130,5051,5087.5,862462
LKOH,D,040820,0000,5072,5087,5028,5037,826984
LKOH,D,050820,0000,5056,5060,5002,5038.5,780821
LKOH,D,060820,0000,5051.5,5155,5042,5136,1198674
LKOH,D,070820,0000,5150.5,5174,5091,5130,880905
LKOH,D,080820,0000,5112.5,5125.5,5066,5088,555122
LKOH,D,110820,0000,5100,5153,5090,5112,649192
LKOH,D,120820,0000,5118.5,5210,5113,5170,1301940
LKOH,D,130820,0000,5190,5303.5,5188,5303,1084694
LKOH,D,140820,0000,5300,5387,5252.5,5312,1020623
LKOH,D,150820,0000,5323,5324,5234.5,5284.5,715918
LKOH,D,180820,0000,5303,5321.5,5235,5281.5,677375
LKOH,D,190820,0000,5264.5,5296,5231,5268.5,706037
LKOH,D,200820,0000,5264.5,5313,5233,5246.5,629584
LKOH,D,210820,0000,5228.5,5231,5088,5137.5,1219776
LKOH,D,220820,0000,5150.5,5158,5027,5092.5,1040043
LKOH,D,250820,0000,5110.5,5198,5103.5,5186,880068
LKOH,D,260820,0000,5199,5228,5145,5220,971273
LKOH,D,270820,0000,5231.5,5288,5197,5278,795039
LKOH,D,280820,0000,5286,5292.5,5154,5174,1030110
LKOH,D,290820,0000,5170,5178.5,5056.5,5082,776902
LKOH,D,010920,0000,5096,5128.5,4960,4991,1416679
LKOH,D,020920,0000,5009.5,5016,4917,4949,1286553
LKOH,D,030920,0000,4953,4978.5,4828.5,4852,1545721
LKOH,D,040920,0000,4839.5,4898,4795.5,4814,1513466
LKOH,D,050920,0000,4802,4888,4802,4858,963821
LKOH,D,080920,0000,4829.5,4850,4790,4795,646340
LKOH,D,090920,0000,4800,4822,4684.5,4719.5,1301443
LKOH,D,100920,0000,4704,4758.5,4664,4709,1081515
LKOH,D,110920,0000,4716.5,4736,4631.5,4661,1072340
LKOH,D,120920,0000,4668,4749,4645.5,4725.5,822325
LKOH,D,150920,0000,4746.5,4804.5,4733,4752.5,945651
LKOH,D,160920,0000,4754,4884,4735,4876,1498917
LKOH,D,170920,0000,4893.5,4929.5,4821.5,4863.5,1351352
LKOH,D,180920,0000,4814.5,4821,4750.5,4793.5,1535383
LKOH,D,190920,0000,4805,4815.5,4655,4677,2914282
LKOH,D,220920,0000,4664.5,4665,4462,4511,2314250
LKOH,D,230920,0000,4504,4560,4458,4529,1448653
LKOH,D,240920,0000,4526,4542,4443.5,4456,1339302
LKOH,D,250920,0000,4457.5,4584.5,4410,4563,1619164
LKOH,D,260920,0000,4578.5,4600.5,4478,4560,1163134
LKOH,D,290920,0000,4574.5,4634.5,4552,4627,1051405
LKOH,D,300920,0000,4627,4644.5,4484,4508.5,1595944
LKOH,D,011020,0000,4487,4520.5,4457,4470,1017690
LKOH,D,021020,0000,4489,4506.5,4390.5,4408.5,1024102
LKOH,D,031020,0000,4376,4382.5,4313,4379,1216751
LKOH,D,061020,0000,4405.5,4487,4363.5,4479,1227120
LKOH,D,071020,0000,4492.5,4563.5,4486.5,4519.5,1155256
LKOH,D,081020,0000,4507.5,4527,4398.5,4474,1167347
LKOH,D,091020,0000,4482,4503,4431,4498,948365
LKOH,D,101020,0000,4510,4510.5,4411,4451.5,853029
LKOH,D,131020,0000,4444,4493.5,4428,4445,611022
LKOH,D,141020,0000,4440,4473,4364,4374.5,798410
LKOH,D,151020,0000,4373,4385.5,4326,4364.5,931848
LKOH,D,161020,0000,4352,4362.5,4231,4271,1447465
LKOH,D,171020,0000,4259,4301,4200.5,4253,1483214
LKOH,D,201020,0000,4280,4296,4171,4194,824034
LKOH,D,211020,0000,4184,4289,4164,4270,950098
LKOH,D,221020,0000,4291,4297,4202,4211.5,871652
LKOH,D,231020,0000,4189.5,4318,4182,4307.5,1083696
LKOH,D,241020,0000,4305,4374.5,4287.5,4325,1003020
LKOH,D,271020,0000,4290,4301.5,4205,4223,882310
LKOH,D,281020,0000,4234.5,4249.5,4111,4123.5,1237053
LKOH,D,291020,0000,4097.5,4109.5,3961,4012.5,2006801
LKOH,D,301020,0000,4035.5,4080,3996,4057.5,1375645
LKOH,D,311020,0000,4008,4089,3970,4050,1225740
LKOH,D,031120,0000,4020,4165,3992,4162,1696450
LKOH,D,041120,0000,4162,4269.5,4160.5,4252,1530752
LKOH,D,061120,0000,4300.5,4379,4279.5,4321.5,1394595
LKOH,D,071120,0000,4306,4418.5,4272,4396,1364853
LKOH,D,101120,0000,4455.5,4820,4420,4755,4566655
LKOH,D,111120,0000,4749,4950,4702,4884.5,3268426
LKOH,D,121120,0000,4920.5,4996,4916.5,4945,2663948
LKOH,D,131120,0000,4905,4939.5,4821.5,4853,1861773
LKOH,D,141120,0000,4834.5,4900,4795,4879,948327
LKOH,D,171120,0000,4902,4949.5,4861,4932.5,1400619
LKOH,D,181120,0000,4943,4954,4796.5,4864,1512090
LKOH,D,191120,0000,4843.5,4972,4818,4890,1367243
LKOH,D,201120,0000,4882.5,4937,4850,4916,1213071
LKOH,D,211120,0000,4910.5,4952,4877.5,4948.5,766614
LKOH,D,241120,0000,4963,5046.5,4945.5,5026.5,1803959
LKOH,D,251120,0000,5056,5179.5,5050,5179.5,2117841
LKOH,D,261120,0000,5190.5,5395,5141.5,5392.5,3139071
LKOH,D,271120,0000,5396,5400,5236,5243,1824651
LKOH,D,281120,0000,5230,5269.5,5164.5,5260,1649100
LKOH,D,011220,0000,5198,5250,4982,5063,3718388
LKOH,D,021220,0000,5072,5121,5022,5058.5,1507058
LKOH,D,031220,0000,5034,5199,5024,5167,1544503
LKOH,D,041220,0000,5172,5184.5,4988,5053,2012816
LKOH,D,051220,0000,5121,5195,5090.5,5122,1507715
LKOH,D,081220,0000,5103.5,5143,5035.5,5039.5,1184748
LKOH,D,091220,0000,5015.5,5059,4953,4994,1264179
LKOH,D,101220,0000,5003.5,5128,4980,5023,1546920
LKOH,D,111220,0000,5006.5,5338,5005.5,5287,2581306
LKOH,D,121220,0000,5298.5,5420,5275,5380,2277373
LKOH,D,151220,0000,5416,5494,5262,5325,2108840
LKOH,D,161220,0000,5306.5,5399.5,5220,5297.5,1486533
LKOH,D,171220,0000,5297.5,5307,5105,5174,2284255
LKOH,D,181220,0000,5179.5,5244.5,5104,5188,2013453
