<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NLMK,60,180522,1800,160.62,162.48,160.52,161.64,776660
NLMK,60,180522,1900,161.64,162.28,160.3,160.3,214880
NLMK,60,190522,1100,160.34,160.56,157.14,159.12,314460
NLMK,60,190522,1200,159.14,159.68,158.3,158.86,123470
NLMK,60,190522,1300,159.02,159.18,158.78,159.18,58190
NLMK,60,190522,1400,159.18,159.5,158.9,159.4,68910
NLMK,60,190522,1500,159.36,159.72,159.36,159.6,51740
NLMK,60,190522,1600,159.58,159.84,159.5,159.74,57130
NLMK,60,190522,1700,159.74,160.02,159.4,159.66,45220
NLMK,60,190522,1800,159.6,160.48,159.54,160.48,61110
NLMK,60,190522,1900,160.36,161.62,160.36,161.62,155520
NLMK,60,200522,1100,161.48,161.5,158.42,158.8,223620
NLMK,60,200522,1200,158.98,159.36,158.38,158.54,197510
NLMK,60,200522,1300,158.56,159.6,158.52,159.38,56200
NLMK,60,200522,1400,159.44,159.56,159,159.1,72170
NLMK,60,200522,1500,159.2,159.22,157,157.14,251410
NLMK,60,200522,1600,157.14,157.68,156.3,156.5,362410
NLMK,60,200522,1700,156.5,156.9,156.48,156.86,65360
NLMK,60,200522,1800,156.86,156.9,156.48,156.52,142550
NLMK,60,200522,1900,156.6,156.6,155.7,155.94,163630
NLMK,60,230522,1100,157.18,157.84,155.1,155.36,184480
NLMK,60,230522,1200,155.34,155.64,152,152.6,227330
NLMK,60,230522,1300,152.6,153,151.24,152.68,268250
NLMK,60,230522,1400,152.58,152.72,151,151.18,133430
NLMK,60,230522,1500,151.1,152.5,151.04,151.98,89470
NLMK,60,230522,1600,151.98,151.98,151.04,151.14,95780
NLMK,60,230522,1700,151.14,151.16,150.58,150.66,77320
NLMK,60,230522,1800,150.68,151.3,150.3,151.24,76100
NLMK,60,230522,1900,151.24,151.98,151.24,151.36,71460
NLMK,60,240522,1100,151.88,152.26,148.02,148.54,257200
NLMK,60,240522,1200,148.54,148.84,148,148.24,118790
NLMK,60,240522,1300,148.22,148.5,147.2,147.46,294970
NLMK,60,240522,1400,147.46,147.5,146.8,147.36,100490
NLMK,60,240522,1500,147.4,148.5,147.4,147.92,160300
NLMK,60,240522,1600,147.9,148,147.7,147.82,148570
NLMK,60,240522,1700,147.88,148,147.4,147.98,221060
NLMK,60,240522,1800,148,148.38,147,148.08,181650
NLMK,60,240522,1900,148.08,149,147,147,126200
NLMK,60,250522,1100,149.48,152.9,148,148.84,266670
NLMK,60,250522,1200,148.86,149.66,148,149.66,87320
NLMK,60,250522,1300,149.66,149.86,148.5,148.52,80390
NLMK,60,250522,1400,148.5,149.32,148.5,149,76220
