<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
TCSG,M,010322,0000,5600,6058,1732.5,3054.5,26987735
TCSG,M,010422,0000,3141.5,3649.5,2867.5,3318.5,1863852
TCSG,M,010522,0000,3350,3812,1870,2608,8878085
TCSG,M,010622,0000,2558.5,2666.5,2013.5,2111.5,4453774
TCSG,M,010722,0000,2112,2158,1580,1804,4666419
TCSG,M,010822,0000,1791,2149.5,1704.5,1950,3342086
TCSG,M,010922,0000,1955,2895.5,1807.5,2712.5,8060552
TCSG,M,011022,0000,2719,3240.5,2105,2374,9993886
TCSG,M,011122,0000,2412,2759,2192,2620,8268080
TCSG,M,011222,0000,2632,2855.5,2450,2723,8274909
TCSG,M,010123,0000,2733.5,2750,2420.5,2540,4448797
TCSG,M,010223,0000,2551,2777,2545.5,2772,2878150
TCSG,M,010323,0000,2775,2809.5,2305,2567.5,4851405
