ticker,per,date,time,open,high,low,close,vol,date_iso,date_to_plot
GAZP,D,150922,0000,243.32,244.3,241.91,243.68,22166490,2022-09-15,"22-09-15
00-09"
GAZP,D,160922,0000,243.67,248.2,241.83,243.8,37380700,2022-09-16,"22-09-16
00-09"
GAZP,D,190922,0000,243.19,245.91,242.71,244.21,21338940,2022-09-19,"22-09-19
00-09"
GAZP,D,200922,0000,242.4,243.45,200.01,221.15,213251680,2022-09-20,"22-09-20
00-09"
GAZP,D,210922,0000,196.5,218.78,192.0,214.07,100156140,2022-09-21,"22-09-21
00-09"
GAZP,D,220922,0000,215.01,237.77,215.01,231.45,126460980,2022-09-22,"22-09-22
00-09"
GAZP,D,230922,0000,233.4,234.5,222.22,224.84,62916290,2022-09-23,"22-09-23
00-09"
GAZP,D,260922,0000,219.0,221.9,200.62,206.0,103858500,2022-09-26,"22-09-26
00-09"
GAZP,D,270922,0000,211.36,217.36,207.12,217.3,81350390,2022-09-27,"22-09-27
00-09"
GAZP,D,280922,0000,217.0,223.7,208.66,217.38,83423270,2022-09-28,"22-09-28
00-09"
GAZP,D,290922,0000,219.5,226.8,210.51,226.46,70257170,2022-09-29,"22-09-29
00-09"
GAZP,D,300922,0000,231.68,238.72,189.42,217.7,245888420,2022-09-30,"22-09-30
00-09"
GAZP,D,031022,0000,219.0,220.55,213.63,215.83,50702010,2022-10-03,"22-10-03
00-10"
GAZP,D,041022,0000,216.48,216.7,208.8,210.72,49758590,2022-10-04,"22-10-04
00-10"
GAZP,D,051022,0000,211.5,211.5,202.85,209.05,53221220,2022-10-05,"22-10-05
00-10"
GAZP,D,061022,0000,210.0,216.88,209.06,212.86,51655640,2022-10-06,"22-10-06
00-10"
GAZP,D,071022,0000,212.84,212.84,195.01,195.15,101567600,2022-10-07,"22-10-07
00-10"
GAZP,D,101022,0000,181.26,181.26,137.1,163.89,117002020,2022-10-10,"22-10-10
00-10"
GAZP,D,111022,0000,163.89,165.2,159.62,162.89,33263090,2022-10-11,"22-10-11
00-10"
GAZP,D,121022,0000,163.5,164.0,160.31,161.8,18207590,2022-10-12,"22-10-12
00-10"
GAZP,D,131022,0000,161.69,162.45,159.48,160.84,19844500,2022-10-13,"22-10-13
00-10"
GAZP,D,141022,0000,161.0,161.16,158.64,159.6,15405020,2022-10-14,"22-10-14
00-10"
GAZP,D,171022,0000,160.0,163.8,159.6,163.24,26848530,2022-10-17,"22-10-17
00-10"
GAZP,D,181022,0000,164.0,164.64,159.1,160.2,20793190,2022-10-18,"22-10-18
00-10"
GAZP,D,191022,0000,159.1,161.5,157.4,161.29,23659150,2022-10-19,"22-10-19
00-10"
GAZP,D,201022,0000,161.69,162.48,160.15,160.75,14362750,2022-10-20,"22-10-20
00-10"
GAZP,D,211022,0000,160.0,169.96,159.03,166.99,35542660,2022-10-21,"22-10-21
00-10"
GAZP,D,241022,0000,168.0,168.88,164.82,165.47,25935680,2022-10-24,"22-10-24
00-10"
GAZP,D,251022,0000,166.0,174.69,164.22,172.38,47641350,2022-10-25,"22-10-25
00-10"
GAZP,D,261022,0000,173.16,173.42,168.7,171.98,34577420,2022-10-26,"22-10-26
00-10"
GAZP,D,271022,0000,172.5,173.98,171.3,172.47,23317060,2022-10-27,"22-10-27
00-10"
GAZP,D,281022,0000,171.89,172.35,169.41,170.73,29765070,2022-10-28,"22-10-28
00-10"
GAZP,D,311022,0000,170.73,171.5,169.21,170.27,16029910,2022-10-31,"22-10-31
00-10"
GAZP,D,011122,0000,170.9,171.29,169.75,169.92,16818990,2022-11-01,"22-11-01
00-11"
GAZP,D,021122,0000,169.92,170.45,167.1,167.72,18473590,2022-11-02,"22-11-02
00-11"
GAZP,D,031122,0000,167.01,169.65,166.68,169.14,18183990,2022-11-03,"22-11-03
00-11"
GAZP,D,071122,0000,171.01,171.59,169.52,169.85,22049230,2022-11-07,"22-11-07
00-11"
GAZP,D,081122,0000,170.05,172.0,169.17,169.97,25270830,2022-11-08,"22-11-08
00-11"
GAZP,D,091122,0000,169.84,170.32,166.15,167.1,19094240,2022-11-09,"22-11-09
00-11"
GAZP,D,101122,0000,167.5,170.18,167.18,168.9,23976360,2022-11-10,"22-11-10
00-11"
GAZP,D,111122,0000,169.27,170.6,167.51,169.86,16602030,2022-11-11,"22-11-11
00-11"
GAZP,D,141122,0000,170.84,171.92,166.51,169.6,30081630,2022-11-14,"22-11-14
00-11"
GAZP,D,151122,0000,171.08,171.3,161.79,166.25,33224560,2022-11-15,"22-11-15
00-11"
GAZP,D,161122,0000,166.6,169.15,166.6,168.76,14139420,2022-11-16,"22-11-16
00-11"
GAZP,D,171122,0000,168.8,169.8,168.01,168.99,10921310,2022-11-17,"22-11-17
00-11"
GAZP,D,181122,0000,169.2,169.25,167.51,168.79,10143350,2022-11-18,"22-11-18
00-11"
GAZP,D,211122,0000,168.55,168.67,167.0,168.13,10291110,2022-11-21,"22-11-21
00-11"
GAZP,D,221122,0000,167.89,168.5,167.45,168.08,9949620,2022-11-22,"22-11-22
00-11"
GAZP,D,231122,0000,168.2,170.6,167.5,169.15,18366230,2022-11-23,"22-11-23
00-11"
GAZP,D,241122,0000,169.41,170.87,168.6,168.96,10807160,2022-11-24,"22-11-24
00-11"
GAZP,D,251122,0000,169.48,169.53,168.1,169.03,10192570,2022-11-25,"22-11-25
00-11"
GAZP,D,281122,0000,168.0,168.67,167.52,168.1,9571790,2022-11-28,"22-11-28
00-11"
GAZP,D,291122,0000,168.59,169.0,167.92,168.1,9804330,2022-11-29,"22-11-29
00-11"
GAZP,D,301122,0000,167.99,168.19,167.6,167.7,11838510,2022-11-30,"22-11-30
00-11"
GAZP,D,011222,0000,167.99,168.76,166.31,166.98,11990650,2022-12-01,"22-12-01
00-12"
GAZP,D,021222,0000,167.0,167.19,164.18,165.86,20380560,2022-12-02,"22-12-02
00-12"
GAZP,D,051222,0000,165.59,167.2,164.58,165.03,12272960,2022-12-05,"22-12-05
00-12"
GAZP,D,061222,0000,165.02,165.68,163.12,164.3,13489070,2022-12-06,"22-12-06
00-12"
GAZP,D,071222,0000,164.3,164.33,162.7,163.7,11225820,2022-12-07,"22-12-07
00-12"
GAZP,D,081222,0000,163.56,163.99,162.71,163.0,8847010,2022-12-08,"22-12-08
00-12"
GAZP,D,091222,0000,163.0,163.48,162.4,162.75,8318520,2022-12-09,"22-12-09
00-12"
GAZP,D,121222,0000,163.24,163.81,161.85,162.89,13175480,2022-12-12,"22-12-12
00-12"
GAZP,D,131222,0000,162.96,163.44,162.0,162.4,8494600,2022-12-13,"22-12-13
00-12"
GAZP,D,141222,0000,162.26,162.49,160.25,160.74,13893850,2022-12-14,"22-12-14
00-12"
GAZP,D,151222,0000,160.74,161.25,157.72,160.31,22023150,2022-12-15,"22-12-15
00-12"
GAZP,D,161222,0000,160.21,162.48,159.95,160.24,13726830,2022-12-16,"22-12-16
00-12"
GAZP,D,191222,0000,159.9,160.12,157.0,157.61,19335040,2022-12-19,"22-12-19
00-12"
GAZP,D,201222,0000,157.49,159.45,157.38,158.94,15671170,2022-12-20,"22-12-20
00-12"
GAZP,D,211222,0000,159.44,160.0,156.5,157.59,16525360,2022-12-21,"22-12-21
00-12"
GAZP,D,221222,0000,157.69,159.0,157.12,157.95,10571570,2022-12-22,"22-12-22
00-12"
GAZP,D,231222,0000,157.95,162.5,157.22,160.89,23300170,2022-12-23,"22-12-23
00-12"
GAZP,D,261222,0000,161.73,163.1,160.8,162.12,15149270,2022-12-26,"22-12-26
00-12"
GAZP,D,271222,0000,162.46,164.98,161.98,164.07,20333960,2022-12-27,"22-12-27
00-12"
GAZP,D,281222,0000,164.25,164.79,161.81,161.82,13612100,2022-12-28,"22-12-28
00-12"
GAZP,D,291222,0000,161.8,163.38,161.74,162.91,9234560,2022-12-29,"22-12-29
00-12"
GAZP,D,301222,0000,162.91,164.0,161.8,162.56,11643310,2022-12-30,"22-12-30
00-12"
GAZP,D,030123,0000,163.0,164.36,162.33,163.52,6386140,2023-01-03,"23-01-03
00-01"
GAZP,D,040123,0000,163.48,163.48,162.06,162.51,6677170,2023-01-04,"23-01-04
00-01"
GAZP,D,050123,0000,162.5,162.85,160.71,161.2,7605990,2023-01-05,"23-01-05
00-01"
GAZP,D,060123,0000,161.2,162.59,161.1,162.1,5247160,2023-01-06,"23-01-06
00-01"
GAZP,D,090123,0000,162.99,163.49,161.88,162.71,9747070,2023-01-09,"23-01-09
00-01"
GAZP,D,100123,0000,162.71,162.98,161.44,162.1,7348430,2023-01-10,"23-01-10
00-01"
GAZP,D,110123,0000,162.05,167.19,161.7,165.83,25247100,2023-01-11,"23-01-11
00-01"
GAZP,D,120123,0000,165.71,165.79,163.75,164.17,11374610,2023-01-12,"23-01-12
00-01"
GAZP,D,130123,0000,164.3,165.73,163.5,164.56,12251190,2023-01-13,"23-01-13
00-01"
GAZP,D,160123,0000,165.1,166.8,164.9,165.8,14684580,2023-01-16,"23-01-16
00-01"
GAZP,D,170123,0000,165.8,165.92,162.0,162.33,18071260,2023-01-17,"23-01-17
00-01"
GAZP,D,180123,0000,162.52,163.96,160.81,162.18,14474410,2023-01-18,"23-01-18
00-01"
GAZP,D,190123,0000,161.99,162.49,160.01,160.53,15637850,2023-01-19,"23-01-19
00-01"
GAZP,D,200123,0000,160.56,161.45,158.55,158.85,16523360,2023-01-20,"23-01-20
00-01"
GAZP,D,230123,0000,158.85,160.49,158.2,160.06,15094450,2023-01-23,"23-01-23
00-01"
GAZP,D,240123,0000,160.3,160.83,157.44,157.88,16620430,2023-01-24,"23-01-24
00-01"
GAZP,D,250123,0000,157.9,159.13,156.71,158.99,15570640,2023-01-25,"23-01-25
00-01"
GAZP,D,260123,0000,159.12,159.43,157.13,157.58,12385230,2023-01-26,"23-01-26
00-01"
GAZP,D,270123,0000,157.58,159.33,156.91,159.08,12293860,2023-01-27,"23-01-27
00-01"
GAZP,D,300123,0000,159.08,159.67,157.7,158.41,10740220,2023-01-30,"23-01-30
00-01"
GAZP,D,310123,0000,158.41,160.0,158.0,158.1,15129060,2023-01-31,"23-01-31
00-01"
GAZP,D,010223,0000,158.3,158.66,157.54,158.12,14240340,2023-02-01,"23-02-01
00-02"
GAZP,D,020223,0000,158.44,158.59,157.31,158.1,11991300,2023-02-02,"23-02-02
00-02"
GAZP,D,030223,0000,158.09,163.96,156.76,160.87,69539880,2023-02-03,"23-02-03
00-02"
GAZP,D,060223,0000,160.68,161.76,158.91,160.14,28144330,2023-02-06,"23-02-06
00-02"
GAZP,D,070223,0000,160.5,161.35,159.51,159.87,13954930,2023-02-07,"23-02-07
00-02"
GAZP,D,080223,0000,160.01,160.42,157.82,158.18,16688290,2023-02-08,"23-02-08
00-02"
GAZP,D,090223,0000,158.5,160.44,157.6,159.19,27661050,2023-02-09,"23-02-09
00-02"
GAZP,D,100223,0000,159.07,159.46,158.32,158.68,9874270,2023-02-10,"23-02-10
00-02"
GAZP,D,130223,0000,159.47,159.47,158.0,158.01,11418540,2023-02-13,"23-02-13
00-02"
GAZP,D,140223,0000,157.9,158.1,155.13,156.52,18614580,2023-02-14,"23-02-14
00-02"
GAZP,D,150223,0000,156.05,156.07,150.6,153.09,27565120,2023-02-15,"23-02-15
00-02"
GAZP,D,160223,0000,154.01,154.5,151.62,153.56,17324800,2023-02-16,"23-02-16
00-02"
GAZP,D,170223,0000,153.4,155.08,152.83,153.62,13264910,2023-02-17,"23-02-17
00-02"
GAZP,D,200223,0000,153.62,154.3,151.62,153.24,15317010,2023-02-20,"23-02-20
00-02"
GAZP,D,210223,0000,153.61,156.43,153.61,154.97,21395970,2023-02-21,"23-02-21
00-02"
GAZP,D,220223,0000,154.89,156.4,153.5,155.31,11653990,2023-02-22,"23-02-22
00-02"
GAZP,D,240223,0000,155.53,156.98,153.72,154.22,9977840,2023-02-24,"23-02-24
00-02"
GAZP,D,270223,0000,153.9,157.3,153.5,156.34,17130630,2023-02-27,"23-02-27
00-02"
GAZP,D,280223,0000,156.49,158.09,155.56,157.66,18437840,2023-02-28,"23-02-28
00-02"
GAZP,D,010323,0000,158.0,164.56,157.99,164.5,67730800,2023-03-01,"23-03-01
00-03"
GAZP,D,020323,0000,164.18,164.34,159.5,160.9,53198820,2023-03-02,"23-03-02
00-03"
GAZP,D,030323,0000,161.2,163.3,160.9,162.27,21331010,2023-03-03,"23-03-03
00-03"
GAZP,D,060323,0000,163.2,164.3,162.52,163.35,19513700,2023-03-06,"23-03-06
00-03"
GAZP,D,070323,0000,163.8,163.85,162.0,162.57,13857120,2023-03-07,"23-03-07
00-03"
GAZP,D,090323,0000,162.21,163.18,161.12,161.21,13951080,2023-03-09,"23-03-09
00-03"
GAZP,D,100323,0000,160.5,161.29,159.51,160.04,17242280,2023-03-10,"23-03-10
00-03"
GAZP,D,130323,0000,160.35,161.62,158.3,159.03,20242370,2023-03-13,"23-03-13
00-03"
GAZP,D,140323,0000,158.89,161.4,158.55,161.0,17511280,2023-03-14,"23-03-14
00-03"
GAZP,D,150323,0000,161.69,162.48,158.05,159.68,24955980,2023-03-15,"23-03-15
00-03"
GAZP,D,160323,0000,159.85,160.83,158.5,159.71,20918470,2023-03-16,"23-03-16
00-03"
GAZP,D,170323,0000,160.19,164.41,159.85,163.29,41756740,2023-03-17,"23-03-17
00-03"
GAZP,D,200323,0000,164.4,176.86,164.14,175.7,128096680,2023-03-20,"23-03-20
00-03"
GAZP,D,210323,0000,176.0,177.25,168.66,170.55,107470840,2023-03-21,"23-03-21
00-03"
GAZP,D,220323,0000,170.0,171.38,167.7,168.72,38941190,2023-03-22,"23-03-22
00-03"
GAZP,D,230323,0000,168.72,169.71,167.82,168.84,18755770,2023-03-23,"23-03-23
00-03"
GAZP,D,240323,0000,169.23,169.49,168.01,169.03,14775980,2023-03-24,"23-03-24
00-03"
GAZP,D,270323,0000,170.2,173.25,169.74,172.33,36031430,2023-03-27,"23-03-27
00-03"
GAZP,D,280323,0000,172.94,172.94,169.1,171.07,27050730,2023-03-28,"23-03-28
00-03"
GAZP,D,290323,0000,171.58,172.5,169.41,170.95,22448680,2023-03-29,"23-03-29
00-03"
GAZP,D,300323,0000,170.78,171.8,170.02,171.71,14713810,2023-03-30,"23-03-30
00-03"
GAZP,D,310323,0000,172.0,172.71,168.14,169.83,31382430,2023-03-31,"23-03-31
00-03"
GAZP,D,030423,0000,170.99,171.5,169.0,170.38,22791210,2023-04-03,"23-04-03
00-04"
GAZP,D,040423,0000,171.0,176.0,170.14,172.55,73197080,2023-04-04,"23-04-04
00-04"
GAZP,D,050423,0000,172.55,174.48,170.58,173.86,32905650,2023-04-05,"23-04-05
00-04"
GAZP,D,060423,0000,174.02,175.0,171.3,171.6,30250960,2023-04-06,"23-04-06
00-04"
GAZP,D,070423,0000,171.5,173.18,171.29,173.09,17927510,2023-04-07,"23-04-07
00-04"
GAZP,D,100423,0000,173.55,175.2,173.23,174.54,23369990,2023-04-10,"23-04-10
00-04"
GAZP,D,110423,0000,175.5,182.5,175.2,177.18,118205120,2023-04-11,"23-04-11
00-04"
GAZP,D,120423,0000,178.32,179.78,175.55,178.75,37417720,2023-04-12,"23-04-12
00-04"
GAZP,D,130423,0000,179.1,180.59,176.8,178.73,30771170,2023-04-13,"23-04-13
00-04"
GAZP,D,140423,0000,179.0,180.1,177.1,179.5,20380880,2023-04-14,"23-04-14
00-04"
GAZP,D,170423,0000,180.85,182.15,180.08,181.99,28695010,2023-04-17,"23-04-17
00-04"
GAZP,D,180423,0000,182.41,184.97,182.0,184.39,41506690,2023-04-18,"23-04-18
00-04"
GAZP,D,190423,0000,184.33,185.32,180.3,182.01,47950670,2023-04-19,"23-04-19
00-04"
GAZP,D,200423,0000,182.03,182.72,178.64,181.74,38613080,2023-04-20,"23-04-20
00-04"
GAZP,D,210423,0000,182.0,183.49,181.21,181.72,20942550,2023-04-21,"23-04-21
00-04"
GAZP,D,240423,0000,181.48,183.88,170.63,181.56,44375970,2023-04-24,"23-04-24
00-04"
GAZP,D,250423,0000,181.5,182.11,178.0,178.93,29273380,2023-04-25,"23-04-25
00-04"
GAZP,D,260423,0000,179.05,179.84,178.03,178.38,16609200,2023-04-26,"23-04-26
00-04"
GAZP,D,270423,0000,178.24,184.87,177.62,183.95,49286970,2023-04-27,"23-04-27
00-04"
GAZP,D,280423,0000,184.4,185.0,179.64,181.13,38845710,2023-04-28,"23-04-28
00-04"
GAZP,D,020523,0000,181.0,181.86,175.8,177.97,33096090,2023-05-02,"23-05-02
00-05"
GAZP,D,030523,0000,177.76,177.79,172.15,172.87,37664120,2023-05-03,"23-05-03
00-05"
GAZP,D,040523,0000,173.23,174.24,172.01,173.66,20471210,2023-05-04,"23-05-04
00-05"
GAZP,D,050523,0000,173.66,175.48,171.16,172.09,22696940,2023-05-05,"23-05-05
00-05"
GAZP,D,080523,0000,172.6,172.91,170.65,170.84,11491060,2023-05-08,"23-05-08
00-05"
GAZP,D,100523,0000,171.3,176.74,171.12,175.53,50981740,2023-05-10,"23-05-10
00-05"
GAZP,D,110523,0000,176.19,178.11,171.61,174.13,50340780,2023-05-11,"23-05-11
00-05"
GAZP,D,120523,0000,174.3,175.0,172.61,173.95,23451420,2023-05-12,"23-05-12
00-05"
GAZP,D,150523,0000,174.69,179.83,173.2,179.04,56172480,2023-05-15,"23-05-15
00-05"
