<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,240,150519,1100,193.03,198.4,192.29,194.63,95625810.0
GAZP,240,150519,1500,194.64,196.49,192.7,195.0,30489420.0
GAZP,240,150519,1900,194.99,199.94,194.07,198.08,55282560.0
GAZP,240,160519,1400,198.02,199.9,197.9,199.84,17165520.0
GAZP,240,160519,1800,199.84,203.45,197.71,198.91,60997730.0
GAZP,240,170519,1300,198.94,199.56,198.2,198.65,10152820.0
GAZP,240,170519,1700,198.69,200.94,198.21,198.65,19503630.0
GAZP,240,200519,1200,198.65,200.08,198.51,199.72,8901390.0
GAZP,240,200519,1600,199.69,201.48,199.49,200.8,13619370.0
GAZP,240,210519,1100,201.4,208.78,199.01,207.69,46472760.0
GAZP,240,210519,1500,207.7,210.98,207.04,208.44,33050180.0
GAZP,240,210519,1900,208.4,210.11,206.07,207.75,28186590.0
GAZP,240,220519,1400,207.74,208.94,206.71,208.6,10096530.0
GAZP,240,220519,1800,208.59,208.96,205.84,207.52,18943840.0
GAZP,240,230519,1300,207.58,212.18,207.51,208.88,25203680.0
GAZP,240,230519,1700,208.82,210.86,208.09,208.9,21578650.0
GAZP,240,240519,1200,208.9,209.2,207.03,207.1,8307400.0
GAZP,240,240519,1600,207.13,207.53,203.76,204.5,17199820.0
GAZP,240,270519,1100,204.25,206.4,200.84,205.62,19824820.0
GAZP,240,270519,1500,205.6,206.4,204.13,205.68,5403360.0
GAZP,240,270519,1900,205.68,206.6,204.25,205.04,12816180.0
GAZP,240,280519,1400,205.03,205.35,202.66,202.87,11074130.0
GAZP,240,280519,1800,202.77,204.25,201.0,203.66,51095380.0
GAZP,240,290519,1300,203.66,207.69,203.26,206.72,16309310.0
GAZP,240,290519,1700,206.67,212.25,205.03,211.08,31236890.0
GAZP,240,300519,1200,211.05,212.45,210.36,210.6,11748400.0
GAZP,240,300519,1600,210.6,216.45,210.45,213.1,49766730.0
GAZP,240,310519,1100,212,213.5,210.05,211.38,17583800.0
GAZP,240,310519,1500,211.44,214.23,210.98,214.0,14973320.0
GAZP,240,310519,1900,214,241.2,213.5,241.0,109543070.0
GAZP,240,030619,1400,241,251.65,229.0,234.29,97051820.0
GAZP,240,030619,1800,234.29,238.73,224.4,226.58,68533640.0
GAZP,240,040619,1300,226.5,229.4,226.27,227.57,19116830.0
GAZP,240,040619,1700,227.55,234.2,223.52,229.49,58860460.0
GAZP,240,050619,1200,229.49,230.5,228.3,230.05,12100820.0
GAZP,240,050619,1600,230,231.18,228.25,230.01,14100570.0
GAZP,240,060619,1100,230,236.62,228.71,231.84,36640710.0
GAZP,240,060619,1500,231.86,232.5,229.8,231.84,13944520.0
GAZP,240,060619,1900,231.8,233.77,230.0,232.03,21500460.0
GAZP,240,070619,1400,232.01,232.5,231.5,231.94,17311950.0
GAZP,240,070619,1800,231.94,232.3,230.5,231.38,14816280.0
GAZP,240,100619,1300,231.44,233.17,230.4,232.59,9020080.0
GAZP,240,100619,1700,232.66,234.3,230.6,232.56,19375640.0
GAZP,240,110619,1200,232.51,237.63,232.32,234.54,26084730.0
GAZP,240,110619,1600,234.55,234.86,233.01,234.86,14115530.0
GAZP,240,130619,1100,233.74,237.35,233.01,235.04,21893600.0
GAZP,240,130619,1500,235.01,235.58,234.51,234.56,8361620.0
GAZP,240,130619,1900,234.59,235.44,232.92,234.16,13814240.0
GAZP,240,140619,1400,234.17,234.81,231.76,231.92,9824280.0
GAZP,240,140619,1800,231.86,232.76,229.63,230.59,15957630.0
GAZP,240,170619,1300,230.5,234.44,230.3,232.26,12433070.0
GAZP,240,170619,1700,232.22,232.64,229.25,229.64,16076180.0
GAZP,240,180619,1200,229.65,230.5,228.3,229.99,11643960.0
GAZP,240,180619,1600,229.99,232.3,229.44,232.13,15139260.0
GAZP,240,190619,1100,232.5,235.42,232.13,232.59,21950460.0
GAZP,240,190619,1500,232.55,233.15,232.0,232.49,6583630.0
GAZP,240,190619,1900,232.5,234.45,232.0,233.86,16208400.0
GAZP,240,200619,1400,233.85,234.0,232.25,232.58,22783350.0
GAZP,240,200619,1800,232.58,232.76,231.16,231.2,13870210.0
GAZP,240,210619,1300,231.2,232.17,229.0,230.97,16577690.0
GAZP,240,210619,1700,230.94,231.68,228.85,230.46,28921240.0
GAZP,240,240619,1200,230.46,232.76,230.24,232.47,10069690.0
GAZP,240,240619,1600,232.48,233.04,231.17,232.38,8647640.0
GAZP,240,250619,1100,232.02,232.19,229.64,230.25,12078580.0
GAZP,240,250619,1500,230.23,230.68,229.82,230.32,5163820.0
GAZP,240,250619,1900,230.31,233.6,230.23,232.8,13060000.0
GAZP,240,260619,1400,232.85,233.23,232.0,232.33,5284450.0
GAZP,240,260619,1800,232.4,234.93,232.1,233.15,13725110.0
GAZP,240,270619,1300,233.14,234.02,232.61,233.35,5577870.0
GAZP,240,270619,1700,233.39,234.87,232.6,234.43,13203570.0
GAZP,240,280619,1200,234.43,235.47,233.1,233.31,14696290.0
GAZP,240,280619,1600,233.3,233.76,232.35,232.83,22475310.0
GAZP,240,010719,1100,234.16,247.79,234.1,246.81,45083980.0
GAZP,240,010719,1500,246.81,248.43,244.31,246.3,29466450.0
GAZP,240,010719,1900,246.3,249.26,243.7,245.11,22974940.0
GAZP,240,020719,1400,245.11,245.6,244.5,245.41,6495440.0
GAZP,240,020719,1800,245.4,250.25,245.19,248.9,25452370.0
GAZP,240,030719,1300,248.84,251.45,248.32,250.74,12283470.0
GAZP,240,030719,1700,250.8,254.9,250.11,254.27,24921940.0
GAZP,240,040719,1200,254.34,256.4,251.61,253.16,22627790.0
GAZP,240,040719,1600,253.15,255.43,252.8,255.35,10151500.0
GAZP,240,050719,1100,255.2,255.96,252.54,252.59,17125100.0
GAZP,240,050719,1500,252.59,252.74,250.5,251.5,14320720.0
GAZP,240,050719,1900,251.5,251.51,245.2,249.83,28643890.0
GAZP,240,080719,1400,249.83,250.49,247.63,248.9,10368170.0
GAZP,240,080719,1800,248.91,252.93,247.71,252.62,14199180.0
GAZP,240,090719,1300,252.62,252.68,250.21,250.69,13324640.0
GAZP,240,090719,1700,250.74,251.48,248.8,250.23,16211890.0
GAZP,240,100719,1200,250.23,251.36,249.4,249.5,11299480.0
GAZP,240,100719,1600,249.41,251.28,249.17,250.21,15393640.0
GAZP,240,110719,1100,250.21,250.69,246.36,248.29,19891060.0
GAZP,240,110719,1500,248.17,248.97,245.0,245.78,18797590.0
GAZP,240,110719,1900,245.8,247.8,244.0,244.9,14184960.0
GAZP,240,120719,1400,244.9,246.84,244.69,246.82,6289250.0
GAZP,240,120719,1800,246.82,248.08,244.0,244.37,15949850.0
GAZP,240,150719,1300,244.42,245.7,243.33,244.64,7389090.0
GAZP,240,150719,1700,244.61,244.89,237.41,238.4,27914510.0
GAZP,240,160719,1200,238.45,238.9,236.86,237.09,10942990.0
GAZP,240,160719,1600,237.07,238.38,235.83,238.01,19868590.0
GAZP,240,170719,1100,223.56,224.03,219.2,220.55,29078160.0
GAZP,240,170719,1500,220.55,221.19,218.63,219.25,14475530.0
GAZP,240,170719,1900,219.25,220.48,215.77,216.6,18177510.0
GAZP,240,180719,1400,216.6,219.8,216.3,217.8,13017140.0
GAZP,240,180719,1800,217.77,220.43,217.39,219.22,11330750.0
GAZP,240,190719,1300,219.21,219.6,218.15,218.39,4627700.0
GAZP,240,190719,1700,218.39,218.59,214.1,214.88,14604390.0
GAZP,240,220719,1200,214.88,220.0,214.74,219.35,15986630.0
GAZP,240,220719,1600,219.37,219.6,217.11,217.12,12359630.0
GAZP,240,230719,1100,217.5,220.4,216.76,219.82,15955010.0
GAZP,240,230719,1500,219.73,221.17,217.7,217.87,13511640.0
GAZP,240,230719,1900,217.91,218.47,214.52,215.87,21809700.0
GAZP,240,240719,1400,215.84,216.58,214.43,214.58,11133630.0
GAZP,240,240719,1800,214.61,219.42,206.0,218.79,66137610.0
GAZP,240,250719,1300,218.79,228.94,218.5,226.33,65873060.0
GAZP,240,250719,1700,226.32,229.62,217.0,228.15,106069950.0
GAZP,240,260719,1200,228.15,234.99,228.0,232.79,76564040.0
GAZP,240,260719,1600,232.77,236.0,231.47,234.23,51129240.0
GAZP,240,290719,1100,234.12,238.7,231.83,236.91,38223750.0
GAZP,240,290719,1500,236.91,237.48,236.05,236.52,9651320.0
GAZP,240,290719,1900,236.53,237.13,232.37,234.31,20487170.0
GAZP,240,300719,1400,234.24,236.84,233.56,234.83,15175440.0
GAZP,240,300719,1800,234.85,237.82,234.44,235.9,21141630.0
GAZP,240,310719,1300,235.87,239.64,235.82,239.38,12811720.0
GAZP,240,310719,1700,239.38,239.49,233.91,236.27,34159300.0
GAZP,240,010819,1200,236.25,236.4,234.12,234.4,9052960.0
GAZP,240,010819,1600,234.39,235.18,233.29,234.28,10203550.0
GAZP,240,020819,1100,231.2,233.17,229.55,232.98,21587070.0
GAZP,240,020819,1500,232.88,233.1,228.95,228.95,24529630.0
GAZP,240,020819,1900,228.95,229.49,223.26,226.71,35733700.0
GAZP,240,050819,1400,226.75,228.0,224.12,224.41,17421830.0
GAZP,240,050819,1800,224.38,227.0,222.3,225.39,23159680.0
GAZP,240,060819,1300,225.4,227.78,224.7,226.4,9895820.0
GAZP,240,060819,1700,226.4,227.69,225.5,226.68,15415510.0
GAZP,240,070819,1200,226.65,232.67,226.06,230.77,22169610.0
GAZP,240,070819,1600,230.76,230.78,226.5,227.67,22532740.0
GAZP,240,080819,1100,230.56,233.54,230.43,231.76,17570760.0
GAZP,240,080819,1500,231.76,233.15,231.14,232.21,8518900.0
GAZP,240,080819,1900,232.21,232.53,228.94,229.35,9893820.0
GAZP,240,090819,1400,229.35,232.26,228.91,230.61,6982480.0
GAZP,240,090819,1800,230.66,232.97,229.61,230.62,10758190.0
GAZP,240,120819,1300,230.57,231.13,229.29,230.27,5829690.0
GAZP,240,120819,1700,230.31,230.48,227.56,228.23,8441110.0
GAZP,240,130819,1200,228.23,228.81,226.46,227.34,9614960.0
GAZP,240,130819,1600,227.39,232.16,226.65,229.87,21404520.0
GAZP,240,140819,1100,231.1,231.19,228.12,228.2,8888040.0
GAZP,240,140819,1500,228.2,228.24,224.58,227.42,21094680.0
GAZP,240,140819,1900,227.49,229.7,226.17,226.58,18216230.0
GAZP,240,150819,1400,226.47,228.92,224.89,227.08,14323780.0
GAZP,240,150819,1800,227.09,229.38,226.56,227.48,9085700.0
GAZP,240,160819,1300,227.55,227.68,225.21,225.63,8252480.0
GAZP,240,160819,1700,225.7,226.57,224.08,225.07,17027800.0
GAZP,240,190819,1200,225.15,227.2,223.65,226.34,9282390.0
GAZP,240,190819,1600,226.34,226.93,225.34,226.8,6061400.0
GAZP,240,200819,1100,226.79,232.32,226.15,231.11,22893280.0
GAZP,240,200819,1500,231.04,231.7,230.1,231.67,8473710.0
GAZP,240,200819,1900,231.67,232.32,230.5,231.58,10808850.0
GAZP,240,210819,1400,231.59,232.0,230.6,231.29,6929930.0
GAZP,240,210819,1800,231.24,233.98,230.21,232.84,16139880.0
GAZP,240,220819,1300,232.92,232.92,231.1,232.7,6972490.0
GAZP,240,220819,1700,232.7,233.04,231.17,231.23,13319670.0
GAZP,240,230819,1200,231.23,232.18,230.6,231.61,5894230.0
GAZP,240,230819,1600,231.6,232.07,228.93,229.35,19144840.0
GAZP,240,260819,1100,228.8,230.6,228.05,229.36,6145090.0
GAZP,240,260819,1500,229.36,230.36,228.85,229.09,3182260.0
GAZP,240,260819,1900,229.11,229.88,224.78,225.11,18918700.0
GAZP,240,270819,1400,225.11,226.97,224.24,224.32,11968830.0
GAZP,240,270819,1800,224.32,227.0,223.0,225.64,35323540.0
GAZP,240,280819,1300,225.63,228.23,225.01,226.88,12762320.0
