ticker,per,date,time,open,high,low,close,vol,date_iso,date_to_plot
SBER,D,010323,0000,170.4,171.66,169.5,170.53,53784730,2023-03-01,"23-03-01
00-03"
SBER,D,020323,0000,170.4,170.4,166.55,168.05,86095640,2023-03-02,"23-03-02
00-03"
SBER,D,030323,0000,168.17,171.26,167.9,171.16,49566770,2023-03-03,"23-03-03
00-03"
SBER,D,060323,0000,172.14,172.99,171.35,171.84,64585290,2023-03-06,"23-03-06
00-03"
SBER,D,070323,0000,171.87,174.2,171.0,174.01,55287380,2023-03-07,"23-03-07
00-03"
SBER,D,090323,0000,174.85,174.89,172.21,172.55,80393110,2023-03-09,"23-03-09
00-03"
SBER,D,100323,0000,171.55,173.0,170.58,172.53,50256970,2023-03-10,"23-03-10
00-03"
SBER,D,130323,0000,172.5,173.9,169.26,172.15,74032280,2023-03-13,"23-03-13
00-03"
SBER,D,140323,0000,171.61,176.95,171.01,175.71,89325670,2023-03-14,"23-03-14
00-03"
SBER,D,150323,0000,176.0,177.37,173.59,175.3,79930290,2023-03-15,"23-03-15
00-03"
SBER,D,160323,0000,174.94,176.04,173.36,175.45,51534160,2023-03-16,"23-03-16
00-03"
SBER,D,170323,0000,183.0,193.66,178.56,193.59,388164850,2023-03-17,"23-03-17
00-03"
SBER,D,200323,0000,196.02,205.09,195.0,203.73,156714250,2023-03-20,"23-03-20
00-03"
SBER,D,210323,0000,204.76,208.0,201.25,203.32,122583960,2023-03-21,"23-03-21
00-03"
SBER,D,220323,0000,203.4,204.4,201.59,202.89,57568140,2023-03-22,"23-03-22
00-03"
SBER,D,230323,0000,202.53,204.2,202.22,202.58,26650230,2023-03-23,"23-03-23
00-03"
SBER,D,240323,0000,202.86,203.85,202.0,203.57,24325540,2023-03-24,"23-03-24
00-03"
SBER,D,270323,0000,204.01,213.2,204.01,211.84,101521380,2023-03-27,"23-03-27
00-03"
SBER,D,280323,0000,212.86,214.7,210.67,214.03,73901050,2023-03-28,"23-03-28
00-03"
SBER,D,290323,0000,214.85,219.53,213.6,217.99,96682530,2023-03-29,"23-03-29
00-03"
SBER,D,300323,0000,217.3,218.45,216.12,216.87,40886950,2023-03-30,"23-03-30
00-03"
SBER,D,310323,0000,217.2,217.35,211.3,216.6,88081360,2023-03-31,"23-03-31
00-03"
SBER,D,030423,0000,218.45,219.44,214.8,216.09,55175630,2023-04-03,"23-04-03
00-04"
SBER,D,040423,0000,216.2,217.29,213.8,214.83,45803380,2023-04-04,"23-04-04
00-04"
SBER,D,050423,0000,214.65,216.3,211.4,216.15,46177490,2023-04-05,"23-04-05
00-04"
SBER,D,060423,0000,216.3,217.38,214.07,214.25,39061450,2023-04-06,"23-04-06
00-04"
SBER,D,070423,0000,214.5,216.39,213.65,216.27,29198130,2023-04-07,"23-04-07
00-04"
SBER,D,100423,0000,217.1,222.26,216.61,222.21,85196000,2023-04-10,"23-04-10
00-04"
SBER,D,110423,0000,222.9,223.33,217.62,218.6,98538370,2023-04-11,"23-04-11
00-04"
SBER,D,120423,0000,218.6,219.7,216.67,219.22,44767540,2023-04-12,"23-04-12
00-04"
SBER,D,130423,0000,219.49,220.89,218.0,219.85,32672160,2023-04-13,"23-04-13
00-04"
SBER,D,140423,0000,220.0,222.5,218.51,221.87,43316040,2023-04-14,"23-04-14
00-04"
SBER,D,170423,0000,222.98,228.2,222.91,228.1,78797270,2023-04-17,"23-04-17
00-04"
SBER,D,180423,0000,227.89,232.76,227.05,232.66,97770120,2023-04-18,"23-04-18
00-04"
SBER,D,190423,0000,232.67,237.37,231.1,232.95,115713300,2023-04-19,"23-04-19
00-04"
SBER,D,200423,0000,233.32,236.47,229.84,236.28,85093750,2023-04-20,"23-04-20
00-04"
SBER,D,210423,0000,237.4,238.85,233.52,235.17,115905760,2023-04-21,"23-04-21
00-04"
SBER,D,240423,0000,235.07,236.4,234.1,235.1,30536770,2023-04-24,"23-04-24
00-04"
SBER,D,250423,0000,235.13,235.82,234.21,235.3,32187450,2023-04-25,"23-04-25
00-04"
SBER,D,260423,0000,235.6,235.95,234.91,235.21,24430320,2023-04-26,"23-04-26
00-04"
SBER,D,270423,0000,235.59,240.74,235.13,240.38,68311610,2023-04-27,"23-04-27
00-04"
SBER,D,280423,0000,240.9,241.58,237.66,240.38,49583350,2023-04-28,"23-04-28
00-04"
SBER,D,020523,0000,242.2,245.0,237.4,242.62,83957810,2023-05-02,"23-05-02
00-05"
SBER,D,030523,0000,242.85,242.99,234.0,235.77,76827180,2023-05-03,"23-05-03
00-05"
SBER,D,040523,0000,236.89,239.74,236.05,238.89,53079590,2023-05-04,"23-05-04
00-05"
SBER,D,050523,0000,239.24,240.66,237.3,237.7,61366140,2023-05-05,"23-05-05
00-05"
SBER,D,080523,0000,238.69,239.86,237.36,238.27,47865890,2023-05-08,"23-05-08
00-05"
SBER,D,100523,0000,216.5,227.5,215.7,227.06,156874740,2023-05-10,"23-05-10
00-05"
SBER,D,110523,0000,228.87,235.38,223.94,229.32,197302410,2023-05-11,"23-05-11
00-05"
SBER,D,120523,0000,231.0,232.47,226.15,229.29,70528170,2023-05-12,"23-05-12
00-05"
SBER,D,150523,0000,230.51,231.75,228.52,231.7,49090190,2023-05-15,"23-05-15
00-05"
