<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
XBTUSD,D,030120,0300,7174.4,7185.8,6915,6942.3,4057.33154562
XBTUSD,D,040120,0300,6943.4,7397.3,6860,7334.8,8120.49140472
XBTUSD,D,050120,0300,7333.2,7396.4,7260,7350.2,2912.37313055
XBTUSD,D,060120,0300,7350.2,7493.3,7301.1,7346.9,2904.093494
XBTUSD,D,070120,0300,7347.2,7800,7339.2,7757.3,5994.0749446
XBTUSD,D,080120,0300,7760,8252.5,7727.1,8160,10390.75619972
XBTUSD,D,090120,0300,8160.3,8464.3,7875,8043.3,12263.4285554
XBTUSD,D,100120,0300,8043.3,8043.7,7749.9,7818,6127.63939749
XBTUSD,D,110120,0300,7818.1,8191.9,7666.3,8191.9,8032.13512482
XBTUSD,D,120120,0300,8191.9,8319.5,7999.3,8026.2,4806.77769559
XBTUSD,D,130120,0300,8023.3,8185,7951.2,8177.3,2330.06754714
XBTUSD,D,140120,0300,8177.3,8188.8,8036.8,8104,2714.88825152
XBTUSD,D,150120,0300,8104.1,8892,8104.1,8815.5,15537.34136256
XBTUSD,D,160120,0300,8815.5,8900,8560,8810.3,8031.77698958
XBTUSD,D,170120,0300,8808.4,8846.2,8579.4,8717.8,4960.81372289
XBTUSD,D,180120,0300,8717.9,9004,8657.7,8901.5,8148.70639247
XBTUSD,D,190120,0300,8898.5,8975,8810,8907.7,3915.30406409
XBTUSD,D,200120,0300,8905.3,9185,8470,8705.8,8532.3026769
XBTUSD,D,210120,0300,8705.8,8731.9,8510,8629.4,3779.4923618
XBTUSD,D,220120,0300,8628.7,8782.2,8333,8723.3,4521.51907233
XBTUSD,D,230120,0300,8723.3,8795,8565.4,8659,3097.91256918
XBTUSD,D,240120,0300,8658.9,8662.1,8281,8390.1,5865.70003157
XBTUSD,D,250120,0300,8390.1,8505.5,8215.2,8426.8,4582.86030911
XBTUSD,D,260120,0300,8426.8,8427.8,8253.3,8325,2513.01012983
XBTUSD,D,270120,0300,8325.1,8601.9,8285,8592.7,3516.66680936
