<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
VKCO,D,160321,0000,1825,1845,1808.2,1834,671355
VKCO,D,170321,0000,1839.8,1840.8,1805.2,1810.2,675473
VKCO,D,180321,0000,1813,1829,1800,1818.8,729379
VKCO,D,190321,0000,1820,1824,1795,1804,646739
VKCO,D,200321,0000,1805.8,1813,1780.4,1792,603077
VKCO,D,230321,0000,1793,1799.2,1782.2,1794.2,379820
VKCO,D,240321,0000,1790.6,1790.6,1742.4,1749,707190
VKCO,D,250321,0000,1753,1763.8,1728.6,1741.2,398988
VKCO,D,260321,0000,1745.2,1745.2,1700.2,1716,512575
VKCO,D,270321,0000,1713.6,1741.4,1711,1732,431065
VKCO,D,300321,0000,1733.8,1771,1731.2,1755.8,406811
VKCO,D,310321,0000,1761,1789.8,1738.8,1750,511040
VKCO,D,010421,0000,1750.8,1754,1714.4,1738,582620
VKCO,D,020421,0000,1740,1759.6,1724.8,1751.8,402634
VKCO,D,030421,0000,1760,1773,1750.2,1770.2,158859
VKCO,D,060421,0000,1764,1800,1752,1790.2,254922
VKCO,D,070421,0000,1788,1796.8,1745.6,1759.4,391742
VKCO,D,080421,0000,1766.2,1771,1736.2,1748,344093
VKCO,D,090421,0000,1748,1759,1731.4,1743.6,246472
VKCO,D,100421,0000,1759.6,1759.6,1704.2,1717.2,472162
VKCO,D,130421,0000,1719.8,1756.4,1714.6,1750.2,470006
VKCO,D,140421,0000,1751.2,1799,1749.2,1787.2,511199
VKCO,D,150421,0000,1785,1825.6,1757.6,1803.2,761943
VKCO,D,160421,0000,1804.8,1805,1750.4,1765,644301
VKCO,D,170421,0000,1769,1776.6,1740.2,1750.6,407929
VKCO,D,200421,0000,1745.2,1755.2,1725,1739,329420
VKCO,D,210421,0000,1743.2,1751.8,1701.4,1720,744202
VKCO,D,220421,0000,1715,1721.6,1685,1695,803140
VKCO,D,230421,0000,1698,1743.2,1692.6,1728.4,796544
VKCO,D,240421,0000,1733.4,1746,1710,1735.2,347521
VKCO,D,270421,0000,1739.4,1742.4,1721.4,1731.2,192524
VKCO,D,280421,0000,1732,1748,1721,1722.2,259865
VKCO,D,290421,0000,1728.8,1735.4,1703,1719.6,303975
VKCO,D,300421,0000,1726.6,1738.8,1694.2,1707,492168
VKCO,D,010521,0000,1709.6,1714,1674.4,1681.2,646024
VKCO,D,050521,0000,1691,1695,1652.2,1662.8,529444
VKCO,D,060521,0000,1666,1674.8,1656,1663,347153
VKCO,D,070521,0000,1666.6,1666.8,1630,1642.6,619984
VKCO,D,080521,0000,1647,1649,1621.8,1636.8,421577
VKCO,D,110521,0000,1640.6,1641.2,1610.6,1613,308326
VKCO,D,120521,0000,1616,1617.4,1567.6,1588.6,848005
VKCO,D,130521,0000,1588.6,1594.8,1551,1553,645431
VKCO,D,140521,0000,1553,1554.6,1502.8,1505,1036882
VKCO,D,150521,0000,1511.2,1516.6,1465.8,1516.4,942160
VKCO,D,180521,0000,1527.2,1532.8,1491,1516.8,710691
VKCO,D,190521,0000,1520.8,1552,1509,1549.2,811947
VKCO,D,200521,0000,1550.6,1554.2,1501,1517,526280
VKCO,D,210521,0000,1518,1520.2,1500.2,1509.8,340911
VKCO,D,220521,0000,1510,1546,1500.6,1530.6,422014
VKCO,D,250521,0000,1530.6,1563.8,1530,1562.2,321404
VKCO,D,260521,0000,1564,1573.8,1552,1570,331201
VKCO,D,270521,0000,1573.6,1632.6,1572.2,1630.2,954488
VKCO,D,280521,0000,1630.2,1709,1615.2,1680,1786185
VKCO,D,290521,0000,1676.8,1697.8,1642,1669.6,709406
VKCO,D,010621,0000,1674.6,1701.4,1665.6,1673.6,368876
VKCO,D,020621,0000,1680,1717,1676,1693.4,515323
VKCO,D,030621,0000,1694,1705.8,1672.2,1678.6,329439
VKCO,D,040621,0000,1687.2,1689,1660,1673.6,309199
VKCO,D,050621,0000,1673.8,1681.4,1639.2,1669.8,290302
VKCO,D,080621,0000,1674.6,1674.6,1652.2,1663,214502
VKCO,D,090621,0000,1662,1683.6,1660,1662.6,293967
VKCO,D,100621,0000,1666.8,1680,1658,1670,270701
VKCO,D,110621,0000,1670.6,1673.4,1654,1664,327171
VKCO,D,120621,0000,1665.6,1668.2,1628,1637.8,320821
VKCO,D,150621,0000,1640.8,1644.6,1625.4,1636.6,142312
VKCO,D,160621,0000,1636.6,1637.4,1616.6,1618,246525
VKCO,D,170621,0000,1615.2,1624.4,1597,1600.6,580801
VKCO,D,180621,0000,1603,1642.8,1587.8,1631.4,401455
VKCO,D,190621,0000,1638,1646.8,1611.8,1624.2,373970
VKCO,D,220621,0000,1630.8,1643.2,1608.2,1614,274223
VKCO,D,230621,0000,1621,1621.2,1592,1601,389909
VKCO,D,240621,0000,1602.2,1609,1581.8,1602.2,349094
VKCO,D,250621,0000,1604.4,1604.4,1581.4,1590,244223
VKCO,D,260621,0000,1593.8,1620,1588.8,1610.8,241976
VKCO,D,290621,0000,1610.8,1630,1602,1627.2,309855
VKCO,D,300621,0000,1628,1645,1591.4,1622,427988
VKCO,D,010721,0000,1616,1664,1605.4,1655.6,397655
VKCO,D,020721,0000,1657.2,1677.6,1643.4,1669.4,361049
VKCO,D,030721,0000,1670,1679,1650,1661.2,199716
VKCO,D,060721,0000,1667.8,1668.8,1637.2,1658,193552
VKCO,D,070721,0000,1658,1665.2,1643.4,1649,350720
VKCO,D,080721,0000,1650.4,1669.2,1646.8,1649,259954
VKCO,D,090721,0000,1649,1650.4,1623.6,1629.8,300085
VKCO,D,100721,0000,1626.6,1641,1605,1616,233526
VKCO,D,130721,0000,1614.6,1620.6,1599.4,1619.6,181586
VKCO,D,140721,0000,1619.4,1650,1612.2,1642.4,216623
VKCO,D,150721,0000,1647.8,1647.8,1606,1607,291297
VKCO,D,160721,0000,1606,1618.8,1578,1585.2,437482
VKCO,D,170721,0000,1594.8,1604,1557.6,1560.8,277366
VKCO,D,200721,0000,1561.4,1567.4,1513.4,1528.6,451228
VKCO,D,210721,0000,1534.8,1543,1516.4,1534,205688
VKCO,D,220721,0000,1536,1564.2,1525.8,1541,175222
VKCO,D,230721,0000,1553,1557.8,1533.4,1549,172300
VKCO,D,240721,0000,1549.8,1560,1525,1539,148757
VKCO,D,270721,0000,1536.2,1547.2,1523,1544,140897
VKCO,D,280721,0000,1544,1544,1508.8,1517.4,233678
VKCO,D,290721,0000,1523.6,1554.6,1519.2,1548.6,192010
VKCO,D,300721,0000,1555,1558.4,1515.4,1520.4,508863
VKCO,D,310721,0000,1517.6,1523.2,1500.6,1514.8,430663
VKCO,D,030821,0000,1519.2,1520.6,1500.4,1506.4,250450
VKCO,D,040821,0000,1506.4,1508.8,1470,1481.4,513667
VKCO,D,050821,0000,1483.2,1491.8,1478.4,1487.8,205847
VKCO,D,060821,0000,1490.4,1508,1480.4,1507,239633
VKCO,D,070821,0000,1507.8,1526,1495.6,1506,266920
VKCO,D,100821,0000,1504.2,1521.6,1495.4,1505.6,183866
VKCO,D,110821,0000,1510.2,1519.2,1502,1515,252210
VKCO,D,120821,0000,1518.8,1549,1513.4,1543,353070
VKCO,D,130821,0000,1549.4,1553.8,1525.8,1536.6,204407
VKCO,D,140821,0000,1536.6,1539,1508.2,1513.8,217272
VKCO,D,170821,0000,1513.8,1514.4,1486,1494,301687
VKCO,D,180821,0000,1491.2,1500,1478,1488.8,263812
VKCO,D,190821,0000,1490,1496.2,1480,1482,181284
VKCO,D,200821,0000,1481,1487.6,1466,1482.6,337864
VKCO,D,210821,0000,1483,1483,1438.6,1441.6,466932
VKCO,D,240821,0000,1444.8,1456.4,1413.8,1426.2,436935
VKCO,D,250821,0000,1432,1438.8,1419,1436.4,288082
VKCO,D,260821,0000,1437,1449.4,1426.4,1436,369496
VKCO,D,270821,0000,1435,1442.6,1421,1432.2,208221
VKCO,D,280821,0000,1432.2,1436,1420,1430.2,219027
VKCO,D,310821,0000,1430.2,1443.8,1425.2,1436,192590
VKCO,D,010921,0000,1440,1486.8,1438.4,1484.4,698413
VKCO,D,020921,0000,1488,1521.2,1469,1519,602714
VKCO,D,030921,0000,1514.8,1545.2,1505.6,1535.2,451711
VKCO,D,040921,0000,1542.2,1544,1506,1541,274721
VKCO,D,070921,0000,1541,1561,1531.2,1541.2,302195
VKCO,D,080921,0000,1542,1547.6,1512,1536,296865
VKCO,D,090921,0000,1539.2,1542.4,1522.6,1529.8,230097
VKCO,D,100921,0000,1525,1530.2,1512.2,1514.8,202724
VKCO,D,110921,0000,1518,1534.8,1515.4,1530.8,199093
VKCO,D,140921,0000,1533.2,1592.4,1530.2,1586.4,613423
VKCO,D,150921,0000,1590,1594.8,1564.8,1571.2,457639
VKCO,D,160921,0000,1577.6,1586,1553.4,1557.2,229283
VKCO,D,170921,0000,1557.4,1572,1540.2,1559.2,359493
VKCO,D,180921,0000,1566.6,1582.8,1558.2,1570.4,340402
VKCO,D,210921,0000,1570.2,1576.2,1515,1521.4,411345
VKCO,D,220921,0000,1527.6,1546.8,1516.2,1535,250749
VKCO,D,230921,0000,1540,1540.2,1521.4,1537.8,202833
VKCO,D,240921,0000,1541.8,1544.4,1501.2,1515,356138
VKCO,D,250921,0000,1513,1530,1508,1525.4,210060
VKCO,D,280921,0000,1525.6,1530.2,1480.8,1487,389023
VKCO,D,290921,0000,1489.8,1516.2,1477.8,1498.2,303863
VKCO,D,300921,0000,1500,1503.2,1488,1497.2,133296
VKCO,D,011021,0000,1503.2,1506.2,1481,1488,253361
VKCO,D,021021,0000,1483.2,1487.6,1474,1481.8,165429
VKCO,D,051021,0000,1484,1487.6,1448.2,1461.8,269232
VKCO,D,061021,0000,1457,1478.4,1437.6,1466,298879
VKCO,D,071021,0000,1466,1470.4,1431.2,1448.2,332168
VKCO,D,081021,0000,1458.2,1495,1442.8,1495,351315
VKCO,D,091021,0000,1495.2,1498.4,1460,1465,268731
VKCO,D,121021,0000,1468.6,1470.2,1438,1456.6,308805
VKCO,D,131021,0000,1456.6,1489.2,1447.2,1468,440577
VKCO,D,141021,0000,1462.8,1478.4,1452.6,1473.2,215627
VKCO,D,151021,0000,1476.8,1486.8,1470,1472.8,252264
VKCO,D,161021,0000,1468.2,1499.6,1468.2,1495,281633
VKCO,D,191021,0000,1499,1571,1491,1570.6,780974
VKCO,D,201021,0000,1571.6,1591,1563.4,1573.8,488968
VKCO,D,211021,0000,1572,1619.4,1572,1614.8,536853
VKCO,D,221021,0000,1609,1618.6,1586,1596.2,367976
VKCO,D,231021,0000,1602.6,1603,1538,1546,572028
VKCO,D,261021,0000,1545,1555.8,1522,1547,389985
VKCO,D,271021,0000,1557,1557.2,1509,1515.4,292053
VKCO,D,281021,0000,1515,1546.2,1502.8,1540.2,382913
VKCO,D,291021,0000,1539,1545.2,1484.6,1504.2,708834
VKCO,D,301021,0000,1504.2,1509,1443.6,1461.2,685916
VKCO,D,021121,0000,1473,1473,1439.8,1463.4,513701
VKCO,D,031121,0000,1465,1469,1434,1441.4,404439
VKCO,D,041121,0000,1442.4,1457.4,1437.2,1449.8,234928
VKCO,D,061121,0000,1452,1453.4,1427,1438,222612
VKCO,D,091121,0000,1442,1457,1426.2,1433.8,345328
VKCO,D,101121,0000,1428.8,1435.6,1400.6,1405,565948
VKCO,D,111121,0000,1409,1415.6,1371.6,1379.4,598352
VKCO,D,121121,0000,1389.4,1397.2,1371.2,1391,385666
VKCO,D,131121,0000,1395,1413.8,1378,1403,581613
VKCO,D,161121,0000,1405,1414,1384,1388.8,314129
VKCO,D,171121,0000,1393.4,1401,1378,1389.4,319555
VKCO,D,181121,0000,1385,1400,1380.2,1380.8,253253
VKCO,D,191121,0000,1380.8,1398.8,1376.4,1385,280243
VKCO,D,201121,0000,1390.8,1395,1320,1325.8,1016709
VKCO,D,231121,0000,1329,1339.2,1259.2,1280,1101739
VKCO,D,241121,0000,1280,1296,1256.4,1295,765551
