<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,60,150323,1100,161.5,162.48,161.11,161.74,5185400
GAZP,60,150323,1200,161.74,161.8,161.31,161.8,1609620
GAZP,60,150323,1300,161.8,162,160.8,161.51,2232470
GAZP,60,150323,1400,161.5,161.52,160.7,160.71,1327550
GAZP,60,150323,1500,160.71,161.1,159.1,159.11,3868450
GAZP,60,150323,1600,159.11,159.49,158.05,159.38,5132640
GAZP,60,150323,1700,159.39,159.68,159.07,159.4,1139930
GAZP,60,150323,1800,159.38,159.6,159.06,159.19,1034320
GAZP,60,150323,1900,159.19,159.5,159.15,159.15,562540
GAZP,60,150323,2000,159.42,159.42,158.5,158.95,1061620
GAZP,60,150323,2100,158.94,159.42,158.86,159.42,393710
GAZP,60,150323,2200,159.42,159.95,159.3,159.84,780980
GAZP,60,150323,2300,159.85,159.88,159.5,159.65,318220
GAZP,60,160323,0000,159.64,159.79,159.51,159.68,232640
GAZP,60,160323,1100,159.81,160.4,159.33,160.06,2617700
GAZP,60,160323,1200,160.05,160.09,159.1,159.26,1099960
GAZP,60,160323,1300,159.27,160.31,158.71,159.95,3447170
GAZP,60,160323,1400,159.94,160.83,159.52,160.06,2105470
GAZP,60,160323,1500,160.06,160.23,159.6,159.65,1311980
GAZP,60,160323,1600,159.66,159.69,158.5,158.76,4775320
GAZP,60,160323,1700,158.76,159.16,158.53,159.13,2188370
GAZP,60,160323,1800,159.13,159.92,159.07,159.8,1412340
GAZP,60,160323,1900,159.8,160,159.28,159.28,873570
GAZP,60,160323,2000,159.93,159.93,159.29,159.45,287450
GAZP,60,160323,2100,159.45,159.75,159.43,159.66,182960
GAZP,60,160323,2200,159.69,159.76,159.54,159.65,180670
GAZP,60,160323,2300,159.65,159.71,159.57,159.71,184080
GAZP,60,170323,0000,159.7,159.88,159.54,159.71,242350
GAZP,60,170323,1100,160.19,160.7,159.85,160.26,3034550
GAZP,60,170323,1200,160.26,161.37,160.25,161.04,3812870
GAZP,60,170323,1300,161.05,161.11,160.75,160.97,1226030
GAZP,60,170323,1400,160.96,161.12,160.26,160.4,1496330
GAZP,60,170323,1500,160.4,160.96,160.35,160.69,3350960
GAZP,60,170323,1600,160.7,164.41,160.56,163.78,13513080
GAZP,60,170323,1700,163.86,164.35,162.66,162.7,7187250
GAZP,60,170323,1800,162.7,163.5,162.53,163.25,2578520
GAZP,60,170323,1900,163.24,163.29,162.75,163.08,1929240
GAZP,60,170323,2000,163.01,163.5,163,163.18,577550
GAZP,60,170323,2100,163.2,163.31,163.03,163.31,594650
GAZP,60,170323,2200,163.3,163.41,163.1,163.28,793010
GAZP,60,170323,2300,163.27,163.39,163.07,163.23,769400
GAZP,60,180323,0000,163.23,163.35,163.11,163.29,783470
GAZP,60,200323,1100,164.34,168.5,164.14,167.06,22321150
GAZP,60,200323,1200,167.06,168.98,167,168.82,8231570
GAZP,60,200323,1300,168.82,174.14,168.81,172.55,31014190
GAZP,60,200323,1400,172.54,173.54,170.81,171.78,11880260
GAZP,60,200323,1500,171.83,172.49,170.81,171.77,6665850
GAZP,60,200323,1600,171.77,172.68,171.35,171.89,3945660
GAZP,60,200323,1700,171.9,172.87,171.56,172.76,4848110
GAZP,60,200323,1800,172.77,173.38,172.53,173.02,6501850
GAZP,60,200323,1900,173.02,173.9,173,173.33,5299550
GAZP,60,200323,2000,173.33,174.2,173.02,173.68,2961430
GAZP,60,200323,2100,173.69,176.23,173.68,175.8,8359460
GAZP,60,200323,2200,175.81,176.86,174.85,176.5,6542000
GAZP,60,200323,2300,176.48,176.59,174.01,174.84,6906270
GAZP,60,210323,0000,174.83,176,174.62,175.7,2348210
GAZP,60,210323,1100,176,177.25,170.1,171.77,40969800
GAZP,60,210323,1200,171.76,173.39,171.62,172.88,6536010
GAZP,60,210323,1300,172.92,173.78,171.82,171.99,5160440
GAZP,60,210323,1400,171.99,173.09,171.27,172.88,5426170
