ticker,per,date,time,open,high,low,close,vol,date_iso,date_to_plot
GAZP,60,110423,2000,176.62,178.13,176.32,177.11,2604410.0,2023-04-11 20:00:00,"23-04-11
20-04"
GAZP,60,110423,2100,177.11,177.19,175.6,176.75,3307790.0,2023-04-11 21:00:00,"23-04-11
21-04"
GAZP,60,110423,2200,176.76,177.69,176.52,177.38,1555180.0,2023-04-11 22:00:00,"23-04-11
22-04"
GAZP,60,110423,2300,177.4,177.55,176.64,177.03,991610.0,2023-04-11 23:00:00,"23-04-11
23-04"
GAZP,60,120423,0000,177.1,177.43,176.87,177.18,861750.0,2023-04-12 00:00:00,"23-04-12
00-04"
GAZP,60,120423,1100,178.3,179.3,175.55,177.11,13185710.0,2023-04-12 11:00:00,"23-04-12
11-04"
GAZP,60,120423,1200,177.1,177.72,176.28,176.77,2555400.0,2023-04-12 12:00:00,"23-04-12
12-04"
GAZP,60,120423,1300,176.78,178.08,175.9,177.15,3789360.0,2023-04-12 13:00:00,"23-04-12
13-04"
GAZP,60,120423,1400,177.15,178.28,177.15,177.52,2896970.0,2023-04-12 14:00:00,"23-04-12
14-04"
GAZP,60,120423,1500,177.5,178.75,177.5,178.75,3274970.0,2023-04-12 15:00:00,"23-04-12
15-04"
GAZP,60,120423,1600,178.75,179.78,177.93,178.81,4069640.0,2023-04-12 16:00:00,"23-04-12
16-04"
GAZP,60,120423,1700,178.81,179.03,178.03,178.1,1880740.0,2023-04-12 17:00:00,"23-04-12
17-04"
GAZP,60,120423,1800,178.1,178.9,177.37,178.42,2019350.0,2023-04-12 18:00:00,"23-04-12
18-04"
GAZP,60,120423,1900,178.42,178.55,177.7,177.96,1235640.0,2023-04-12 19:00:00,"23-04-12
19-04"
GAZP,60,120423,2000,178.19,178.79,178.0,178.61,764860.0,2023-04-12 20:00:00,"23-04-12
20-04"
GAZP,60,120423,2100,178.64,178.74,178.14,178.39,333710.0,2023-04-12 21:00:00,"23-04-12
21-04"
GAZP,60,120423,2200,178.39,178.56,178.15,178.34,366810.0,2023-04-12 22:00:00,"23-04-12
22-04"
GAZP,60,120423,2300,178.34,178.61,178.2,178.59,320130.0,2023-04-12 23:00:00,"23-04-12
23-04"
GAZP,60,130423,0000,178.58,178.86,178.55,178.75,610910.0,2023-04-13 00:00:00,"23-04-13
00-04"
GAZP,60,130423,1100,179.1,180.59,177.63,177.9,10184260.0,2023-04-13 11:00:00,"23-04-13
11-04"
GAZP,60,130423,1200,177.89,178.72,176.8,178.01,5105190.0,2023-04-13 12:00:00,"23-04-13
12-04"
GAZP,60,130423,1300,178.01,178.91,178.0,178.33,1709940.0,2023-04-13 13:00:00,"23-04-13
13-04"
GAZP,60,130423,1400,178.31,178.83,177.7,177.86,2038470.0,2023-04-13 14:00:00,"23-04-13
14-04"
GAZP,60,130423,1500,177.89,179.63,177.78,178.41,3336540.0,2023-04-13 15:00:00,"23-04-13
15-04"
GAZP,60,130423,1600,178.41,179.5,178.19,179.27,1818050.0,2023-04-13 16:00:00,"23-04-13
16-04"
GAZP,60,130423,1700,179.29,179.64,178.54,178.65,1624480.0,2023-04-13 17:00:00,"23-04-13
17-04"
GAZP,60,130423,1800,178.65,178.75,178.11,178.42,1173660.0,2023-04-13 18:00:00,"23-04-13
18-04"
GAZP,60,130423,1900,178.42,178.94,178.08,178.94,877280.0,2023-04-13 19:00:00,"23-04-13
19-04"
GAZP,60,130423,2000,178.89,178.98,178.34,178.84,1045680.0,2023-04-13 20:00:00,"23-04-13
20-04"
GAZP,60,130423,2100,178.82,178.9,178.65,178.76,288270.0,2023-04-13 21:00:00,"23-04-13
21-04"
GAZP,60,130423,2200,178.75,179.04,178.6,178.9,551990.0,2023-04-13 22:00:00,"23-04-13
22-04"
GAZP,60,130423,2300,178.9,179.0,178.58,178.96,518170.0,2023-04-13 23:00:00,"23-04-13
23-04"
GAZP,60,140423,0000,178.96,179.0,178.6,178.73,474290.0,2023-04-14 00:00:00,"23-04-14
00-04"
GAZP,60,140423,1100,179.01,179.22,177.53,177.97,4472530.0,2023-04-14 11:00:00,"23-04-14
11-04"
GAZP,60,140423,1200,177.97,178.18,177.1,177.95,2307120.0,2023-04-14 12:00:00,"23-04-14
12-04"
GAZP,60,140423,1300,177.94,178.1,177.5,177.92,976510.0,2023-04-14 13:00:00,"23-04-14
13-04"
GAZP,60,140423,1400,177.92,177.96,177.6,177.94,733440.0,2023-04-14 14:00:00,"23-04-14
14-04"
GAZP,60,140423,1500,177.93,178.32,177.75,177.88,1040450.0,2023-04-14 15:00:00,"23-04-14
15-04"
GAZP,60,140423,1600,177.88,178.71,177.85,178.37,1756160.0,2023-04-14 16:00:00,"23-04-14
16-04"
GAZP,60,140423,1700,178.34,178.61,178.0,178.27,1117130.0,2023-04-14 17:00:00,"23-04-14
17-04"
GAZP,60,140423,1800,178.27,178.45,178.05,178.3,931940.0,2023-04-14 18:00:00,"23-04-14
18-04"
GAZP,60,140423,1900,178.3,178.61,178.17,178.52,822420.0,2023-04-14 19:00:00,"23-04-14
19-04"
GAZP,60,140423,2000,178.61,178.8,178.3,178.64,936120.0,2023-04-14 20:00:00,"23-04-14
20-04"
GAZP,60,140423,2100,178.64,179.55,178.54,179.04,2109400.0,2023-04-14 21:00:00,"23-04-14
21-04"
GAZP,60,140423,2200,179.04,180.1,179.04,179.48,1743940.0,2023-04-14 22:00:00,"23-04-14
22-04"
GAZP,60,140423,2300,179.49,179.85,179.33,179.47,757980.0,2023-04-14 23:00:00,"23-04-14
23-04"
GAZP,60,150423,0000,179.51,179.6,179.4,179.5,629760.0,2023-04-15 00:00:00,"23-04-15
00-04"
GAZP,60,170423,1100,180.78,181.91,180.08,181.0,9688990.0,2023-04-17 11:00:00,"23-04-17
11-04"
GAZP,60,170423,1200,181.04,181.48,180.5,181.17,2461610.0,2023-04-17 12:00:00,"23-04-17
12-04"
GAZP,60,170423,1300,181.14,181.18,180.1,180.3,2816860.0,2023-04-17 13:00:00,"23-04-17
13-04"
GAZP,60,170423,1400,180.29,180.84,180.11,180.72,1560750.0,2023-04-17 14:00:00,"23-04-17
14-04"
GAZP,60,170423,1500,180.71,181.08,180.5,180.94,1586460.0,2023-04-17 15:00:00,"23-04-17
15-04"
GAZP,60,170423,1600,180.94,181.06,180.56,180.78,1154500.0,2023-04-17 16:00:00,"23-04-17
16-04"
GAZP,60,170423,1700,180.78,181.07,180.51,180.66,1098460.0,2023-04-17 17:00:00,"23-04-17
17-04"
GAZP,60,170423,1800,180.66,181.3,180.6,181.14,1483320.0,2023-04-17 18:00:00,"23-04-17
18-04"
GAZP,60,170423,1900,181.16,181.59,181.14,181.57,2107400.0,2023-04-17 19:00:00,"23-04-17
19-04"
GAZP,60,170423,2000,181.57,182.15,181.32,181.62,1966590.0,2023-04-17 20:00:00,"23-04-17
20-04"
GAZP,60,170423,2100,181.62,182.0,181.43,181.92,1025870.0,2023-04-17 21:00:00,"23-04-17
21-04"
GAZP,60,170423,2200,181.93,181.98,181.67,181.86,521340.0,2023-04-17 22:00:00,"23-04-17
22-04"
GAZP,60,170423,2300,181.86,182.09,181.77,182.07,660390.0,2023-04-17 23:00:00,"23-04-17
23-04"
GAZP,60,180423,0000,182.07,182.08,181.84,181.99,456270.0,2023-04-18 00:00:00,"23-04-18
00-04"
GAZP,60,180423,1100,182.31,183.45,182.0,183.16,10048360.0,2023-04-18 11:00:00,"23-04-18
11-04"
GAZP,60,180423,1200,183.16,184.97,183.14,183.9,8071390.0,2023-04-18 12:00:00,"23-04-18
12-04"
GAZP,60,180423,1300,183.93,184.2,182.1,182.3,6427150.0,2023-04-18 13:00:00,"23-04-18
13-04"
GAZP,60,180423,1400,182.35,183.76,182.1,182.96,3309040.0,2023-04-18 14:00:00,"23-04-18
14-04"
GAZP,60,180423,1500,182.99,183.14,182.21,183.12,2026470.0,2023-04-18 15:00:00,"23-04-18
15-04"
GAZP,60,180423,1600,183.14,183.22,182.51,182.9,1230300.0,2023-04-18 16:00:00,"23-04-18
16-04"
GAZP,60,180423,1700,182.88,183.6,182.8,183.28,1954700.0,2023-04-18 17:00:00,"23-04-18
17-04"
GAZP,60,180423,1800,183.28,184.25,183.27,184.17,3463600.0,2023-04-18 18:00:00,"23-04-18
18-04"
GAZP,60,180423,1900,184.15,184.17,183.7,184.0,1465760.0,2023-04-18 19:00:00,"23-04-18
19-04"
GAZP,60,180423,2000,184.0,184.0,183.51,183.98,753010.0,2023-04-18 20:00:00,"23-04-18
20-04"
GAZP,60,180423,2100,183.98,184.28,183.9,184.09,822080.0,2023-04-18 21:00:00,"23-04-18
21-04"
GAZP,60,180423,2200,184.09,184.17,183.91,183.98,595890.0,2023-04-18 22:00:00,"23-04-18
22-04"
GAZP,60,180423,2300,183.98,184.1,183.93,184.01,386940.0,2023-04-18 23:00:00,"23-04-18
23-04"
GAZP,60,190423,0000,184.01,184.5,184.01,184.39,890800.0,2023-04-19 00:00:00,"23-04-19
00-04"
GAZP,60,190423,1100,184.3,184.81,183.0,184.44,5862480.0,2023-04-19 11:00:00,"23-04-19
11-04"
GAZP,60,190423,1200,184.44,185.32,184.13,184.42,5912370.0,2023-04-19 12:00:00,"23-04-19
12-04"
GAZP,60,190423,1300,184.44,184.74,183.62,184.29,2763580.0,2023-04-19 13:00:00,"23-04-19
13-04"
GAZP,60,190423,1400,184.29,184.3,183.51,184.11,1615530.0,2023-04-19 14:00:00,"23-04-19
14-04"
GAZP,60,190423,1500,184.12,184.5,183.67,183.95,1972330.0,2023-04-19 15:00:00,"23-04-19
15-04"
GAZP,60,190423,1600,183.94,183.94,180.5,181.79,10258050.0,2023-04-19 16:00:00,"23-04-19
16-04"
GAZP,60,190423,1700,181.83,182.7,180.3,181.04,8239320.0,2023-04-19 17:00:00,"23-04-19
17-04"
GAZP,60,190423,1800,181.04,182.5,180.3,182.15,5139640.0,2023-04-19 18:00:00,"23-04-19
18-04"
GAZP,60,190423,1900,182.15,182.3,181.5,182.21,1674560.0,2023-04-19 19:00:00,"23-04-19
19-04"
GAZP,60,190423,2000,182.02,182.48,181.91,182.43,660530.0,2023-04-19 20:00:00,"23-04-19
20-04"
GAZP,60,190423,2100,182.44,182.89,182.12,182.3,960730.0,2023-04-19 21:00:00,"23-04-19
21-04"
GAZP,60,190423,2200,182.29,182.4,182.03,182.06,552480.0,2023-04-19 22:00:00,"23-04-19
22-04"
GAZP,60,190423,2300,182.05,182.07,181.13,181.5,1418030.0,2023-04-19 23:00:00,"23-04-19
23-04"
GAZP,60,200423,0000,181.5,182.2,181.39,182.01,858110.0,2023-04-20 00:00:00,"23-04-20
00-04"
GAZP,60,200423,1100,182.04,182.45,180.57,181.04,5253960.0,2023-04-20 11:00:00,"23-04-20
11-04"
GAZP,60,200423,1200,181.09,181.25,178.64,179.39,7179530.0,2023-04-20 12:00:00,"23-04-20
12-04"
GAZP,60,200423,1300,179.39,180.21,179.15,180.03,2644050.0,2023-04-20 13:00:00,"23-04-20
13-04"
GAZP,60,200423,1400,180.03,180.1,179.51,180.08,1326760.0,2023-04-20 14:00:00,"23-04-20
14-04"
GAZP,60,200423,1500,180.08,181.39,179.76,181.21,5884840.0,2023-04-20 15:00:00,"23-04-20
15-04"
GAZP,60,200423,1600,181.21,181.7,180.73,180.94,3546370.0,2023-04-20 16:00:00,"23-04-20
16-04"
GAZP,60,200423,1700,180.91,181.34,180.71,181.31,2086610.0,2023-04-20 17:00:00,"23-04-20
17-04"
GAZP,60,200423,1800,181.31,182.72,181.16,182.5,4584490.0,2023-04-20 18:00:00,"23-04-20
18-04"
GAZP,60,200423,1900,182.51,182.6,181.7,182.21,2420280.0,2023-04-20 19:00:00,"23-04-20
19-04"
GAZP,60,200423,2000,181.92,182.23,181.65,181.9,795750.0,2023-04-20 20:00:00,"23-04-20
20-04"
GAZP,60,200423,2100,181.96,182.32,181.69,182.16,870790.0,2023-04-20 21:00:00,"23-04-20
21-04"
GAZP,60,200423,2200,182.15,182.24,181.7,181.75,484070.0,2023-04-20 22:00:00,"23-04-20
22-04"
GAZP,60,200423,2300,181.78,182.08,181.61,181.7,493460.0,2023-04-20 23:00:00,"23-04-20
23-04"
GAZP,60,210423,0000,181.74,181.78,181.01,181.74,1018760.0,2023-04-21 00:00:00,"23-04-21
00-04"
GAZP,60,210423,1100,181.99,182.74,181.21,181.58,4893130.0,2023-04-21 11:00:00,"23-04-21
11-04"
GAZP,60,210423,1200,181.6,182.2,181.51,182.18,1737430.0,2023-04-21 12:00:00,"23-04-21
12-04"
GAZP,60,210423,1300,182.18,183.49,181.54,182.11,5051600.0,2023-04-21 13:00:00,"23-04-21
13-04"
GAZP,60,210423,1400,182.06,182.32,181.5,181.91,1212420.0,2023-04-21 14:00:00,"23-04-21
14-04"
GAZP,60,210423,1500,181.91,182.18,181.63,181.89,891220.0,2023-04-21 15:00:00,"23-04-21
15-04"
GAZP,60,210423,1600,181.88,182.08,181.43,181.86,1510980.0,2023-04-21 16:00:00,"23-04-21
16-04"
GAZP,60,210423,1700,181.85,182.0,181.6,181.81,774810.0,2023-04-21 17:00:00,"23-04-21
17-04"
GAZP,60,210423,1800,181.8,182.48,181.79,182.2,1448590.0,2023-04-21 18:00:00,"23-04-21
18-04"
GAZP,60,210423,1900,182.2,182.4,182.05,182.38,904270.0,2023-04-21 19:00:00,"23-04-21
19-04"
GAZP,60,210423,2000,182.38,182.41,182.0,182.2,517630.0,2023-04-21 20:00:00,"23-04-21
20-04"
GAZP,60,210423,2100,182.18,182.2,181.7,181.94,479490.0,2023-04-21 21:00:00,"23-04-21
21-04"
GAZP,60,210423,2200,181.99,182.15,181.58,182.0,361880.0,2023-04-21 22:00:00,"23-04-21
22-04"
GAZP,60,210423,2300,182.0,182.02,181.7,181.88,348600.0,2023-04-21 23:00:00,"23-04-21
23-04"
GAZP,60,220423,0000,181.87,182.0,181.3,181.72,769690.0,2023-04-22 00:00:00,"23-04-22
00-04"
GAZP,60,240423,1100,181.4,183.88,170.63,182.73,24915750.0,2023-04-24 11:00:00,"23-04-24
11-04"
GAZP,60,240423,1200,182.74,183.35,181.41,183.14,5310800.0,2023-04-24 12:00:00,"23-04-24
12-04"
GAZP,60,240423,1300,183.16,183.26,182.65,183.07,2106570.0,2023-04-24 13:00:00,"23-04-24
13-04"
GAZP,60,240423,1400,183.07,183.2,182.13,182.63,1826330.0,2023-04-24 14:00:00,"23-04-24
14-04"
GAZP,60,240423,1500,182.62,182.67,181.7,182.58,1973010.0,2023-04-24 15:00:00,"23-04-24
15-04"
GAZP,60,240423,1600,182.59,182.6,182.34,182.54,714370.0,2023-04-24 16:00:00,"23-04-24
16-04"
GAZP,60,240423,1700,182.58,182.58,180.97,181.65,2673310.0,2023-04-24 17:00:00,"23-04-24
17-04"
GAZP,60,240423,1800,181.65,182.11,181.5,181.87,1626020.0,2023-04-24 18:00:00,"23-04-24
18-04"
GAZP,60,240423,1900,181.89,181.89,181.5,181.53,867120.0,2023-04-24 19:00:00,"23-04-24
19-04"
GAZP,60,240423,2000,181.88,181.89,181.62,181.87,299930.0,2023-04-24 20:00:00,"23-04-24
20-04"
GAZP,60,240423,2100,181.87,182.3,181.7,181.81,748360.0,2023-04-24 21:00:00,"23-04-24
21-04"
GAZP,60,240423,2200,181.81,182.15,181.75,182.01,276900.0,2023-04-24 22:00:00,"23-04-24
22-04"
GAZP,60,240423,2300,182.04,182.13,181.9,182.06,262490.0,2023-04-24 23:00:00,"23-04-24
23-04"
GAZP,60,250423,0000,182.06,182.1,181.52,181.56,526970.0,2023-04-25 00:00:00,"23-04-25
00-04"
GAZP,60,250423,1100,181.5,182.11,179.12,179.93,11295480.0,2023-04-25 11:00:00,"23-04-25
11-04"
GAZP,60,250423,1200,179.94,180.75,179.29,180.52,3136910.0,2023-04-25 12:00:00,"23-04-25
12-04"
GAZP,60,250423,1300,180.51,180.52,179.4,179.95,2338330.0,2023-04-25 13:00:00,"23-04-25
13-04"
GAZP,60,250423,1400,179.94,179.95,179.37,179.61,1792360.0,2023-04-25 14:00:00,"23-04-25
14-04"
GAZP,60,250423,1500,179.61,179.95,179.14,179.32,1606690.0,2023-04-25 15:00:00,"23-04-25
15-04"
GAZP,60,250423,1600,179.33,179.94,179.3,179.6,1155150.0,2023-04-25 16:00:00,"23-04-25
16-04"
GAZP,60,250423,1700,179.59,179.92,179.59,179.79,550480.0,2023-04-25 17:00:00,"23-04-25
17-04"
GAZP,60,250423,1800,179.8,179.88,179.5,179.52,985870.0,2023-04-25 18:00:00,"23-04-25
18-04"
GAZP,60,250423,1900,179.51,179.75,179.13,179.75,1260420.0,2023-04-25 19:00:00,"23-04-25
19-04"
GAZP,60,250423,2000,179.74,179.74,179.21,179.3,465230.0,2023-04-25 20:00:00,"23-04-25
20-04"
GAZP,60,250423,2100,179.31,179.33,178.0,178.5,1594710.0,2023-04-25 21:00:00,"23-04-25
21-04"
GAZP,60,250423,2200,178.5,178.88,178.34,178.78,1325820.0,2023-04-25 22:00:00,"23-04-25
22-04"
GAZP,60,250423,2300,178.78,178.88,178.4,178.45,924850.0,2023-04-25 23:00:00,"23-04-25
23-04"
GAZP,60,260423,0000,178.45,179.02,178.4,178.93,805370.0,2023-04-26 00:00:00,"23-04-26
00-04"
GAZP,60,260423,1100,179.05,179.56,178.25,178.79,3231410.0,2023-04-26 11:00:00,"23-04-26
11-04"
GAZP,60,260423,1200,178.78,179.84,178.62,179.62,1883570.0,2023-04-26 12:00:00,"23-04-26
12-04"
GAZP,60,260423,1300,179.62,179.64,179.16,179.26,820250.0,2023-04-26 13:00:00,"23-04-26
13-04"
GAZP,60,260423,1400,179.26,179.41,178.74,179.01,1157540.0,2023-04-26 14:00:00,"23-04-26
14-04"
GAZP,60,260423,1500,179.04,179.3,178.03,178.2,2179610.0,2023-04-26 15:00:00,"23-04-26
15-04"
GAZP,60,260423,1600,178.18,179.16,178.1,179.0,1650930.0,2023-04-26 16:00:00,"23-04-26
16-04"
GAZP,60,260423,1700,179.01,179.07,178.36,178.61,1275910.0,2023-04-26 17:00:00,"23-04-26
17-04"
GAZP,60,260423,1800,178.61,178.76,178.21,178.3,1041360.0,2023-04-26 18:00:00,"23-04-26
18-04"
GAZP,60,260423,1900,178.31,178.95,178.26,178.53,977250.0,2023-04-26 19:00:00,"23-04-26
19-04"
GAZP,60,260423,2000,178.88,178.9,178.64,178.76,331970.0,2023-04-26 20:00:00,"23-04-26
20-04"
GAZP,60,260423,2100,178.76,178.8,178.59,178.65,172640.0,2023-04-26 21:00:00,"23-04-26
21-04"
GAZP,60,260423,2200,178.65,178.86,178.45,178.57,426820.0,2023-04-26 22:00:00,"23-04-26
22-04"
GAZP,60,260423,2300,178.53,178.58,178.1,178.18,948420.0,2023-04-26 23:00:00,"23-04-26
23-04"
GAZP,60,270423,0000,178.22,178.5,178.14,178.38,483300.0,2023-04-27 00:00:00,"23-04-27
00-04"
GAZP,60,270423,1100,178.23,179.5,177.62,179.14,4352940.0,2023-04-27 11:00:00,"23-04-27
11-04"
GAZP,60,270423,1200,179.14,179.34,179.0,179.1,1825580.0,2023-04-27 12:00:00,"23-04-27
12-04"
GAZP,60,270423,1300,179.09,179.2,178.5,179.03,1336940.0,2023-04-27 13:00:00,"23-04-27
13-04"
GAZP,60,270423,1400,179.03,179.05,178.58,178.79,889900.0,2023-04-27 14:00:00,"23-04-27
14-04"
GAZP,60,270423,1500,178.79,179.44,178.65,178.82,1501650.0,2023-04-27 15:00:00,"23-04-27
15-04"
GAZP,60,270423,1600,178.82,179.18,178.69,178.85,948560.0,2023-04-27 16:00:00,"23-04-27
16-04"
GAZP,60,270423,1700,178.85,179.09,178.75,179.03,749620.0,2023-04-27 17:00:00,"23-04-27
17-04"
GAZP,60,270423,1800,179.06,180.62,179.04,180.58,3533020.0,2023-04-27 18:00:00,"23-04-27
18-04"
GAZP,60,270423,1900,180.57,184.87,180.2,183.0,23843890.0,2023-04-27 19:00:00,"23-04-27
19-04"
GAZP,60,270423,2000,183.31,184.27,183.15,183.48,4685710.0,2023-04-27 20:00:00,"23-04-27
20-04"
GAZP,60,270423,2100,183.48,183.69,183.28,183.5,2101070.0,2023-04-27 21:00:00,"23-04-27
21-04"
GAZP,60,270423,2200,183.51,183.51,183.23,183.32,1133060.0,2023-04-27 22:00:00,"23-04-27
22-04"
GAZP,60,270423,2300,183.27,183.64,183.25,183.5,1039480.0,2023-04-27 23:00:00,"23-04-27
23-04"
GAZP,60,280423,0000,183.54,183.95,183.49,183.95,1305480.0,2023-04-28 00:00:00,"23-04-28
00-04"
GAZP,60,280423,1100,184.39,185.0,182.6,183.19,10094520.0,2023-04-28 11:00:00,"23-04-28
11-04"
GAZP,60,280423,1200,183.2,183.2,181.58,181.97,5120030.0,2023-04-28 12:00:00,"23-04-28
12-04"
GAZP,60,280423,1300,181.97,184.0,181.8,182.42,6255760.0,2023-04-28 13:00:00,"23-04-28
13-04"
GAZP,60,280423,1400,182.41,182.78,181.75,182.39,1942570.0,2023-04-28 14:00:00,"23-04-28
14-04"
GAZP,60,280423,1500,182.39,182.44,179.64,180.8,7015370.0,2023-04-28 15:00:00,"23-04-28
15-04"
GAZP,60,280423,1600,180.79,182.0,180.6,181.89,2388540.0,2023-04-28 16:00:00,"23-04-28
16-04"
GAZP,60,280423,1700,181.88,182.18,181.22,181.77,1288360.0,2023-04-28 17:00:00,"23-04-28
17-04"
GAZP,60,280423,1800,181.77,182.12,181.32,182.03,1036040.0,2023-04-28 18:00:00,"23-04-28
18-04"
GAZP,60,280423,1900,182.02,182.05,181.47,181.6,656520.0,2023-04-28 19:00:00,"23-04-28
19-04"
GAZP,60,280423,2000,181.7,181.83,181.22,181.31,557380.0,2023-04-28 20:00:00,"23-04-28
20-04"
GAZP,60,280423,2100,181.3,181.33,180.75,180.9,781710.0,2023-04-28 21:00:00,"23-04-28
21-04"
GAZP,60,280423,2200,180.92,181.19,180.61,181.1,626670.0,2023-04-28 22:00:00,"23-04-28
22-04"
GAZP,60,280423,2300,181.11,181.27,181.0,181.18,397740.0,2023-04-28 23:00:00,"23-04-28
23-04"
GAZP,60,290423,0000,181.17,181.25,180.95,181.13,610520.0,2023-04-29 00:00:00,"23-04-29
00-04"
GAZP,60,020523,1100,181.01,181.86,180.2,180.81,4370310.0,2023-05-02 11:00:00,"23-05-02
11-05"
GAZP,60,020523,1200,180.81,180.99,179.51,179.69,3536070.0,2023-05-02 12:00:00,"23-05-02
12-05"
GAZP,60,020523,1300,179.69,179.96,179.2,179.47,2419320.0,2023-05-02 13:00:00,"23-05-02
13-05"
GAZP,60,020523,1400,179.5,180.39,179.46,179.98,1725890.0,2023-05-02 14:00:00,"23-05-02
14-05"
GAZP,60,020523,1500,179.99,180.28,179.63,179.8,1043170.0,2023-05-02 15:00:00,"23-05-02
15-05"
GAZP,60,020523,1600,179.81,179.83,178.6,178.99,2309930.0,2023-05-02 16:00:00,"23-05-02
16-05"
GAZP,60,020523,1700,178.99,180.1,178.6,178.79,2267730.0,2023-05-02 17:00:00,"23-05-02
17-05"
GAZP,60,020523,1800,178.79,178.85,175.8,176.31,7567160.0,2023-05-02 18:00:00,"23-05-02
18-05"
GAZP,60,020523,1900,176.26,178.5,176.07,178.5,4299070.0,2023-05-02 19:00:00,"23-05-02
19-05"
GAZP,60,020523,2000,178.31,178.73,177.66,178.63,1572190.0,2023-05-02 20:00:00,"23-05-02
20-05"
GAZP,60,020523,2100,178.63,178.65,177.81,178.04,691360.0,2023-05-02 21:00:00,"23-05-02
21-05"
GAZP,60,020523,2200,178.03,178.28,177.92,178.1,482760.0,2023-05-02 22:00:00,"23-05-02
22-05"
GAZP,60,020523,2300,178.06,178.28,177.93,178.14,470160.0,2023-05-02 23:00:00,"23-05-02
23-05"
GAZP,60,030523,0000,178.07,178.4,177.94,177.97,304380.0,2023-05-03 00:00:00,"23-05-03
00-05"
GAZP,60,030523,1100,177.75,177.79,175.22,175.99,6847890.0,2023-05-03 11:00:00,"23-05-03
11-05"
GAZP,60,030523,1200,175.99,176.1,174.91,175.73,2983870.0,2023-05-03 12:00:00,"23-05-03
12-05"
GAZP,60,030523,1300,175.72,176.62,175.54,176.22,1819550.0,2023-05-03 13:00:00,"23-05-03
13-05"
GAZP,60,030523,1400,176.22,177.0,176.0,176.78,1803330.0,2023-05-03 14:00:00,"23-05-03
14-05"
GAZP,60,030523,1500,176.77,177.13,175.2,175.61,3082060.0,2023-05-03 15:00:00,"23-05-03
15-05"
GAZP,60,030523,1600,175.6,176.23,174.68,174.88,2598920.0,2023-05-03 16:00:00,"23-05-03
16-05"
GAZP,60,030523,1700,174.87,174.88,173.1,173.91,5083690.0,2023-05-03 17:00:00,"23-05-03
17-05"
GAZP,60,030523,1800,173.93,174.78,172.71,173.91,4871370.0,2023-05-03 18:00:00,"23-05-03
18-05"
GAZP,60,030523,1900,173.88,174.37,172.65,172.65,1630710.0,2023-05-03 19:00:00,"23-05-03
19-05"
