<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,240,190722,1100,186.1,186.9,184.78,185.13,9268090.0
GAZP,240,190722,1500,185.12,187.33,184.6,186.98,6794820.0
GAZP,240,190722,1900,187,195.8,186.99,193.91,34199510.0
GAZP,240,200722,1400,193.94,195.48,193.06,194.23,11312850.0
GAZP,240,200722,1800,194.2,195.45,188.0,190.36,21312500.0
GAZP,240,210722,1300,190.35,192.5,189.5,190.72,7472520.0
GAZP,240,210722,1700,190.74,191.5,188.6,190.77,8589580.0
GAZP,240,220722,1200,190.77,192.95,190.21,192.6,8414850.0
GAZP,240,220722,1600,192.6,192.68,191.54,192.25,4757130.0
GAZP,240,250722,1100,192.61,194.65,191.5,193.6,11676440.0
GAZP,240,250722,1500,193.65,194.45,190.56,192.55,8841660.0
GAZP,240,250722,1900,192.54,193.85,191.2,193.16,9727230.0
GAZP,240,260722,1400,193.08,194.49,192.61,193.0,9536060.0
GAZP,240,260722,1800,193,197.5,192.99,196.14,16847460.0
GAZP,240,270722,1300,196.03,196.88,194.5,195.28,8337100.0
GAZP,240,270722,1700,195.25,198.79,194.72,197.8,11921020.0
GAZP,240,280722,1200,197.8,197.88,195.0,197.06,10225600.0
GAZP,240,280722,1600,197.06,197.35,195.7,196.25,5081940.0
GAZP,240,290722,1100,196.2,196.8,195.05,195.33,5894920.0
GAZP,240,290722,1500,195.3,195.4,193.5,195.39,7347630.0
GAZP,240,290722,1900,195.39,195.44,192.15,193.3,8160520.0
GAZP,240,010822,1400,193.3,193.6,192.56,193.0,3668680.0
GAZP,240,010822,1800,192.99,193.1,188.88,189.06,9759590.0
GAZP,240,020822,1300,189.06,189.3,187.52,187.78,10425630.0
GAZP,240,020822,1700,187.78,188.97,186.31,188.06,10844820.0
GAZP,240,030822,1200,188.04,188.34,187.1,188.09,4438460.0
GAZP,240,030822,1600,188.1,188.1,187.01,187.04,2877030.0
GAZP,240,040822,1100,187.04,187.22,185.0,185.2,8304270.0
GAZP,240,040822,1500,185.21,185.46,184.3,185.12,4196970.0
