<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
IRKT,D,121021,0000,24.56,24.6,24.32,24.4,45000
IRKT,D,131021,0000,24.32,24.54,24.32,24.42,12300
IRKT,D,141021,0000,24.48,24.48,24.3,24.38,52600
IRKT,D,151021,0000,24.58,24.66,24.26,24.32,118900
IRKT,D,161021,0000,24.32,24.48,24.18,24.4,109000
IRKT,D,191021,0000,24.5,24.7,24.22,24.34,113300
IRKT,D,201021,0000,24.34,24.44,24.22,24.34,38300
IRKT,D,211021,0000,24.48,24.58,24.22,24.42,47200
IRKT,D,221021,0000,24.5,24.68,24.26,24.3,79500
IRKT,D,231021,0000,24.32,24.66,24.26,24.3,68700
IRKT,D,261021,0000,24.62,24.62,24.26,24.32,27200
IRKT,D,271021,0000,24.36,24.58,24.26,24.26,68100
IRKT,D,281021,0000,24.52,24.52,24.12,24.2,73800
IRKT,D,291021,0000,24.34,24.34,24,24.1,80600
IRKT,D,301021,0000,24.28,24.38,23.96,24.02,65000
IRKT,D,021121,0000,24.14,24.2,23.82,24.02,87200
IRKT,D,031121,0000,24,24.08,23.92,23.92,29400
IRKT,D,041121,0000,24,24,23.72,23.8,78700
IRKT,D,061121,0000,23.8,24.1,23.74,23.94,43400
IRKT,D,091121,0000,23.9,23.96,23.7,23.8,106900
IRKT,D,101121,0000,23.8,23.96,23.68,23.8,32600
IRKT,D,111121,0000,23.84,23.86,23.7,23.78,26800
IRKT,D,121121,0000,23.74,24,23.28,24,119400
IRKT,D,131121,0000,23.8,23.98,23.46,23.64,53500
IRKT,D,161121,0000,24,24.08,23.6,23.78,74000
IRKT,D,171121,0000,23.7,23.78,23.42,23.58,73300
IRKT,D,181121,0000,23.52,23.68,23.32,23.54,19500
IRKT,D,191121,0000,23.54,23.58,23.2,23.38,87700
IRKT,D,201121,0000,23.26,23.36,22.82,23.06,144600
IRKT,D,231121,0000,23.18,23.18,22.54,22.82,77500
IRKT,D,241121,0000,22.74,23,22.5,22.74,201000
IRKT,D,251121,0000,22.82,23.34,22.82,22.96,78400
IRKT,D,261121,0000,23.1,23.1,22.54,22.84,55400
IRKT,D,271121,0000,22.8,22.8,22.06,22.42,108700
IRKT,D,301121,0000,22.6,22.68,21.1,22.1,231700
IRKT,D,011221,0000,21.84,22.08,21.5,21.7,122900
IRKT,D,021221,0000,21.7,21.94,21.48,21.78,72800
IRKT,D,031221,0000,21.8,21.8,21.5,21.66,62800
