<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,240,190922,1100,243.2,245.91,242.71,243.91,11707780.0
GAZP,240,190922,1500,243.92,245.25,243.2,243.76,6832880.0
GAZP,240,190922,1900,243.76,244.59,243.1,244.59,2454900.0
GAZP,240,190922,2300,244.54,244.8,244.13,244.21,280600.0
GAZP,240,200922,1100,242.35,243.45,231.8,233.9,46519860.0
GAZP,240,200922,1500,233.9,234.3,200.01,223.8,114725480.0
GAZP,240,200922,1900,223.79,228.42,210.02,225.93,42587470.0
GAZP,240,200922,2300,225.93,227.45,220.1,221.15,9066420.0
GAZP,240,210922,1100,196.49,218.78,192.0,212.39,76204120.0
GAZP,240,210922,1500,212.32,217.9,211.5,214.94,15824660.0
GAZP,240,210922,1900,214.92,216.86,213.5,215.4,5093120.0
GAZP,240,210922,2300,215.44,215.75,214.0,214.07,1095580.0
GAZP,240,220922,1100,215.18,226.95,215.18,223.76,44929270.0
GAZP,240,220922,1500,223.76,237.77,222.0,234.32,71776370.0
GAZP,240,220922,1900,234.3,234.35,231.3,232.79,7400410.0
GAZP,240,220922,2300,232.77,233.3,231.02,231.45,2289200.0
GAZP,240,230922,1100,233.4,234.5,223.15,225.41,40046370.0
GAZP,240,230922,1500,225.41,228.06,222.6,224.48,17546970.0
GAZP,240,230922,1900,224.51,225.3,222.22,224.35,4216670.0
GAZP,240,230922,2300,224.36,225.25,223.9,224.84,941540.0
GAZP,240,260922,1100,219.87,221.9,200.62,211.99,68454320.0
GAZP,240,260922,1500,212.01,216.0,210.0,212.84,25755440.0
GAZP,240,260922,1900,212.82,213.1,209.15,210.06,4951420.0
GAZP,240,260922,2300,210.06,210.15,204.1,206.0,4328810.0
GAZP,240,270922,1100,211.2,216.73,207.7,210.6,46514790.0
GAZP,240,270922,1500,210.72,213.8,207.12,213.25,22162960.0
GAZP,240,270922,1900,213.25,215.25,211.0,214.22,8669450.0
GAZP,240,270922,2300,214.22,217.36,213.81,217.3,3823040.0
GAZP,240,280922,1100,216.97,223.7,214.5,215.9,38643570.0
GAZP,240,280922,1500,215.88,219.43,208.66,213.56,33440920.0
GAZP,240,280922,1900,213.45,215.0,211.6,214.4,5401250.0
GAZP,240,280922,2300,214.31,220.0,214.19,217.38,5794140.0
GAZP,240,290922,1100,219.5,220.78,210.8,213.45,26418230.0
GAZP,240,290922,1500,213.46,218.12,210.51,216.78,16394560.0
GAZP,240,290922,1900,216.79,224.28,215.99,222.29,21419760.0
GAZP,240,290922,2300,222.28,226.8,221.65,226.46,5783380.0
GAZP,240,300922,1100,231.68,238.72,189.42,215.75,185617280.0
GAZP,240,300922,1500,215.53,222.5,211.54,216.14,49672490.0
GAZP,240,300922,1900,216.14,219.2,215.4,218.03,7591810.0
GAZP,240,300922,2300,218.03,219.0,217.55,217.7,2630130.0
GAZP,240,031022,1100,219,220.55,213.63,217.1,28457900.0
GAZP,240,031022,1500,217.12,217.49,214.5,215.3,15925450.0
GAZP,240,031022,1900,215.3,216.92,214.85,216.5,5253480.0
GAZP,240,031022,2300,216.51,216.58,215.65,215.83,930480.0
GAZP,240,041022,1100,216.49,216.7,208.8,211.04,34374590.0
GAZP,240,041022,1500,211.04,213.19,209.3,211.19,11494640.0
GAZP,240,041022,1900,211.19,212.2,211.02,211.39,2745440.0
GAZP,240,041022,2300,211.39,211.47,210.35,210.72,1103290.0
GAZP,240,051022,1100,211.46,211.49,202.85,206.2,34759280.0
GAZP,240,051022,1500,206.2,209.8,205.25,207.87,11196940.0
GAZP,240,051022,1900,207.88,211.0,207.28,208.75,6191460.0
GAZP,240,051022,2300,208.79,209.89,208.6,209.05,1011680.0
GAZP,240,061022,1100,210.02,216.88,209.06,213.66,35741420.0
GAZP,240,061022,1500,213.73,214.0,212.15,213.57,10293600.0
GAZP,240,061022,1900,213.5,213.7,212.5,213.07,3782840.0
GAZP,240,061022,2300,213.07,213.15,212.2,212.86,1800540.0
GAZP,240,071022,1100,212.84,212.84,204.61,207.18,34200820.0
GAZP,240,071022,1500,207.16,208.98,200.88,202.8,30445100.0
GAZP,240,071022,1900,202.9,203.5,197.33,198.6,26014810.0
GAZP,240,071022,2300,198.5,198.64,195.01,195.15,10831110.0
GAZP,240,101022,1100,164.98,166.0,137.1,161.96,87119530.0
GAZP,240,101022,1500,161.86,165.0,161.0,163.8,23976000.0
GAZP,240,101022,1900,163.91,164.67,163.0,163.94,4571860.0
GAZP,240,101022,2300,163.88,164.5,163.45,163.89,1189770.0
GAZP,240,111022,1100,163.9,165.2,159.62,162.54,21927980.0
GAZP,240,111022,1500,162.57,163.5,162.0,163.3,8156260.0
GAZP,240,111022,1900,163.3,163.46,162.8,163.16,2617630.0
GAZP,240,111022,2300,163.22,163.25,162.89,162.89,504400.0
GAZP,240,121022,1100,163.5,164.0,160.31,161.8,11602770.0
GAZP,240,121022,1500,161.8,162.96,161.4,162.13,4734420.0
GAZP,240,121022,1900,162.12,162.23,161.65,161.93,1516010.0
GAZP,240,121022,2300,161.93,161.98,161.76,161.8,308110.0
GAZP,240,131022,1100,161.67,162.45,160.36,161.2,9019840.0
GAZP,240,131022,1500,161.2,161.5,159.48,160.24,7727660.0
GAZP,240,131022,1900,160.24,161.49,160.22,160.95,2616110.0
GAZP,240,131022,2300,160.96,161.0,160.51,160.84,460900.0
GAZP,240,141022,1100,161.02,161.16,159.16,159.69,5177080.0
GAZP,240,141022,1500,159.65,160.4,158.64,159.71,7495120.0
GAZP,240,141022,1900,159.76,159.8,158.95,159.69,2196010.0
GAZP,240,141022,2300,159.63,159.76,159.31,159.6,503040.0
