<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NLMK,5,130223,1435,126.5,126.5,126.4,126.4,49480
NLMK,5,130223,1440,126.44,126.64,126.36,126.62,55490
NLMK,5,130223,1445,126.62,126.9,126.6,126.72,72910
NLMK,5,130223,1450,126.72,126.8,126.46,126.5,41640
NLMK,5,130223,1455,126.48,126.7,126.44,126.68,35910
NLMK,5,130223,1500,126.66,126.78,126.58,126.66,55670
NLMK,5,130223,1505,126.74,127,126.7,126.98,77660
NLMK,5,130223,1510,126.98,127.48,126.94,127.22,196470
NLMK,5,130223,1515,127.22,127.22,127.1,127.2,26780
NLMK,5,130223,1520,127.18,127.24,127.16,127.24,30550
NLMK,5,130223,1525,127.24,127.26,127.2,127.26,26460
NLMK,5,130223,1530,127.26,127.26,127.02,127.08,69980
NLMK,5,130223,1535,127.08,127.12,127.02,127.02,14410
NLMK,5,130223,1540,127.06,127.12,127.02,127.12,28760
NLMK,5,130223,1545,127.12,127.12,127,127.02,21150
NLMK,5,130223,1550,127.02,127.06,126.88,126.9,46230
NLMK,5,130223,1555,126.9,126.98,126.9,126.94,23710
NLMK,5,130223,1600,126.92,126.94,126.82,126.84,10940
NLMK,5,130223,1605,126.84,126.86,126.74,126.82,40130
NLMK,5,130223,1610,126.8,126.86,126.6,126.66,40280
NLMK,5,130223,1615,126.66,126.66,126.44,126.48,46900
NLMK,5,130223,1620,126.5,126.94,126.5,126.76,82190
NLMK,5,130223,1625,126.76,126.92,126.7,126.76,18710
NLMK,5,130223,1630,126.82,126.92,126.8,126.9,11700
NLMK,5,130223,1635,126.9,126.98,126.86,126.96,15260
NLMK,5,130223,1640,126.96,126.98,126.8,126.9,18150
NLMK,5,130223,1645,126.92,127.12,126.84,127.04,26510
NLMK,5,130223,1650,127.1,127.12,127,127.12,18790
NLMK,5,130223,1655,127.12,127.12,126.92,127,37420
NLMK,5,130223,1700,126.96,127.1,126.92,126.96,33540
NLMK,5,130223,1705,126.96,127.12,126.94,127.06,57410
NLMK,5,130223,1710,127.06,127.1,127,127.02,20660
NLMK,5,130223,1715,127,127.06,127,127.02,15140
NLMK,5,130223,1720,127.02,127.06,127,127.06,9920
NLMK,5,130223,1725,127.06,127.06,127,127.02,42020
NLMK,5,130223,1730,127.02,127.02,126.9,126.96,21770
NLMK,5,130223,1735,126.92,127.02,126.9,127.02,17250
NLMK,5,130223,1740,127.02,127.02,126.92,127,24930
NLMK,5,130223,1745,127,127.02,126.94,127,37320
NLMK,5,130223,1750,127.02,127.02,126.9,127,50050
NLMK,5,130223,1755,127,127.02,126.92,127,53960
NLMK,5,130223,1800,126.98,127,126.92,126.98,12590
NLMK,5,130223,1805,127,127.02,126.98,127.02,17700
NLMK,5,130223,1810,127.02,127.02,126.92,126.94,18740
NLMK,5,130223,1815,126.94,127.02,126.94,127,13490
NLMK,5,130223,1820,127,127.02,126.96,127,13710
NLMK,5,130223,1825,127.02,127.02,127,127,15290
NLMK,5,130223,1830,127,127.02,126.94,126.94,17430
NLMK,5,130223,1835,127.02,127.02,126.92,127,8700
NLMK,5,130223,1840,127,127.02,126.88,127,36530
NLMK,5,130223,1850,127.12,127.12,127.12,127.12,21100
NLMK,5,130223,1905,127.12,127.12,127.12,127.12,580
NLMK,5,130223,1910,127.12,127.18,127,127.14,8790
NLMK,5,130223,1915,127.16,127.16,127,127.08,16610
NLMK,5,130223,1920,127.08,127.1,126.96,127.02,4610
NLMK,5,130223,1925,127.02,127.02,126.86,126.94,5690
NLMK,5,130223,1930,126.94,127,126.92,126.98,2430
NLMK,5,130223,1935,126.98,127,126.92,127,6310
NLMK,5,130223,1940,126.98,127,126.9,126.94,6300
NLMK,5,130223,1945,126.9,126.92,126.88,126.88,9270
NLMK,5,130223,1950,126.88,126.88,126.64,126.68,35540
NLMK,5,130223,1955,126.7,126.78,126.66,126.78,11050
NLMK,5,130223,2000,126.76,126.78,126.7,126.7,5170
NLMK,5,130223,2005,126.76,126.76,126.7,126.72,9810
NLMK,5,130223,2010,126.7,126.7,126.64,126.64,13830
NLMK,5,130223,2015,126.64,126.64,126.6,126.6,13710
NLMK,5,130223,2020,126.62,126.74,126.6,126.7,10830
NLMK,5,130223,2025,126.74,126.74,126.62,126.62,3260
NLMK,5,130223,2030,126.68,126.68,126.62,126.68,5310
NLMK,5,130223,2035,126.68,126.74,126.66,126.74,5550
NLMK,5,130223,2040,126.72,126.74,126.64,126.66,7740
NLMK,5,130223,2045,126.66,126.68,126.64,126.64,2750
NLMK,5,130223,2050,126.64,126.66,126.62,126.64,3980
NLMK,5,130223,2055,126.64,126.64,126.6,126.62,10300
NLMK,5,130223,2100,126.62,126.74,126.6,126.64,8750
NLMK,5,130223,2105,126.66,126.86,126.62,126.76,16280
NLMK,5,130223,2110,126.8,126.8,126.72,126.72,640
NLMK,5,130223,2115,126.76,126.82,126.72,126.8,10880
NLMK,5,130223,2120,126.82,126.9,126.82,126.9,9670
NLMK,5,130223,2125,126.9,126.94,126.86,126.94,2910
NLMK,5,130223,2130,126.94,126.94,126.86,126.94,8530
NLMK,5,130223,2135,126.86,126.9,126.8,126.9,15780
NLMK,5,130223,2140,126.86,126.9,126.84,126.9,860
NLMK,5,130223,2145,126.9,126.9,126.86,126.9,1070
NLMK,5,130223,2150,126.9,126.9,126.86,126.86,2660
NLMK,5,130223,2155,126.9,126.94,126.9,126.9,3660
NLMK,5,130223,2200,126.94,126.94,126.9,126.94,440
NLMK,5,130223,2205,126.94,126.94,126.84,126.92,4620
NLMK,5,130223,2210,126.92,126.94,126.84,126.92,2570
NLMK,5,130223,2215,126.88,126.92,126.8,126.8,8990
NLMK,5,130223,2220,126.82,126.86,126.78,126.78,3010
NLMK,5,130223,2225,126.78,126.86,126.68,126.7,19300
NLMK,5,130223,2230,126.7,126.8,126.7,126.7,1920
NLMK,5,130223,2235,126.7,126.78,126.68,126.68,5480
NLMK,5,130223,2240,126.7,126.74,126.68,126.68,4130
NLMK,5,130223,2245,126.74,126.76,126.68,126.7,1910
NLMK,5,130223,2250,126.7,126.7,126.6,126.7,34150
NLMK,5,130223,2255,126.7,126.7,126.6,126.6,21670
NLMK,5,130223,2300,126.6,126.66,126.6,126.6,13050
NLMK,5,130223,2305,126.6,126.62,126.6,126.6,21040
