<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,240,150319,1100,152.98,153.87,152.72,153.09,4611810.0
GAZP,240,150319,1500,153.05,153.34,152.11,152.96,5723960.0
GAZP,240,150319,1900,153,155.9,152.81,155.74,33016970.0
GAZP,240,180319,1400,155.66,156.48,155.41,155.9,8184970.0
GAZP,240,180319,1800,155.93,156.45,155.46,155.9,7074040.0
GAZP,240,190319,1300,155.86,155.97,155.05,155.79,6516320.0
GAZP,240,190319,1700,155.79,155.96,154.26,154.4,9704400.0
GAZP,240,200319,1200,154.39,155.94,154.0,155.46,9524880.0
GAZP,240,200319,1600,155.46,156.14,155.0,156.09,8609900.0
GAZP,240,210319,1100,156.3,156.7,154.71,155.43,11095160.0
GAZP,240,210319,1500,155.43,155.58,154.52,154.92,14496750.0
GAZP,240,210319,1900,154.93,155.33,153.5,153.52,9613160.0
GAZP,240,220319,1400,153.52,153.94,152.57,152.6,8097590.0
GAZP,240,220319,1800,152.6,152.76,150.72,151.57,14057430.0
GAZP,240,250319,1300,151.6,152.1,151.37,151.67,7223460.0
GAZP,240,250319,1700,151.66,152.34,151.3,151.67,10987070.0
GAZP,240,260319,1200,151.67,152.91,150.83,151.6,10924740.0
GAZP,240,260319,1600,151.6,152.11,151.12,151.12,8904910.0
GAZP,240,270319,1100,150.9,151.44,149.03,149.45,14210200.0
GAZP,240,270319,1500,149.45,150.24,149.3,149.91,6201650.0
GAZP,240,270319,1900,149.93,150.23,148.83,150.08,8220400.0
GAZP,240,280319,1400,150.07,150.75,149.62,149.74,6818820.0
GAZP,240,280319,1800,149.76,151.64,149.51,149.57,14653530.0
GAZP,240,290319,1300,149.63,150.79,149.5,150.4,5199020.0
GAZP,240,290319,1700,150.44,151.4,149.13,150.39,14610930.0
GAZP,240,010419,1200,150.36,153.0,150.36,152.82,14916820.0
GAZP,240,010419,1600,152.82,154.81,152.68,154.53,18854450.0
GAZP,240,020419,1100,154.85,155.35,153.3,155.07,15915240.0
GAZP,240,020419,1500,155.04,155.8,153.45,155.43,12646920.0
GAZP,240,020419,1900,155.45,156.64,155.0,155.92,14656220.0
GAZP,240,030419,1400,155.88,157.29,155.8,156.8,12886400.0
GAZP,240,030419,1800,156.77,157.58,156.4,156.62,14608160.0
GAZP,240,040419,1300,156.63,157.75,156.61,157.59,5985410.0
GAZP,240,040419,1700,157.61,159.04,157.09,158.79,15340720.0
GAZP,240,050419,1200,158.79,159.5,158.53,158.62,10012890.0
GAZP,240,050419,1600,158.66,159.3,158.34,158.6,8447530.0
GAZP,240,080419,1100,158.87,160.88,158.87,159.77,14183330.0
GAZP,240,080419,1500,159.78,160.4,159.68,160.15,8803050.0
GAZP,240,080419,1900,160.12,162.08,159.8,161.41,13561560.0
GAZP,240,090419,1400,161.41,163.35,161.11,162.15,21884200.0
GAZP,240,090419,1800,162.18,163.83,162.1,163.29,14561790.0
GAZP,240,100419,1300,163.29,164.95,163.0,164.42,14972220.0
GAZP,240,100419,1700,164.4,164.79,161.12,161.77,28286760.0
GAZP,240,110419,1200,161.75,162.85,159.66,159.94,15046560.0
GAZP,240,110419,1600,159.94,160.09,158.04,158.04,18497660.0
GAZP,240,120419,1100,158.57,160.3,158.16,159.21,13070790.0
GAZP,240,120419,1500,159.21,160.46,157.9,158.75,13284350.0
GAZP,240,120419,1900,158.66,160.6,158.37,160.21,9851770.0
GAZP,240,150419,1400,160.2,160.27,158.21,158.59,5512850.0
GAZP,240,150419,1800,158.58,159.29,157.62,158.42,10022460.0
GAZP,240,160419,1300,158.42,160.5,158.4,160.08,7483140.0
GAZP,240,160419,1700,160.06,163.59,159.38,162.95,19814480.0
GAZP,240,170419,1200,162.9,164.75,162.4,164.75,9629300.0
GAZP,240,170419,1600,164.72,165.4,163.2,164.0,14437080.0
GAZP,240,180419,1100,163.62,163.79,162.2,162.43,7854960.0
GAZP,240,180419,1500,162.44,162.53,160.85,161.24,9654310.0
GAZP,240,180419,1900,161.23,162.15,161.13,162.02,3972050.0
GAZP,240,190419,1400,162.05,162.11,161.85,162.06,948850.0
GAZP,240,190419,1800,162.09,164.34,161.85,163.82,5010240.0
GAZP,240,220419,1300,163.82,163.84,162.76,163.33,2368850.0
GAZP,240,220419,1700,163.32,163.85,162.8,163.14,4343380.0
GAZP,240,230419,1200,163.1,163.6,162.92,163.02,3474930.0
GAZP,240,230419,1600,163.02,163.12,160.91,162.42,9913630.0
GAZP,240,240419,1100,162.93,163.07,160.65,160.9,8863770.0
GAZP,240,240419,1500,160.92,161.09,159.18,160.36,10313740.0
GAZP,240,240419,1900,160.34,160.93,158.8,160.62,15536390.0
GAZP,240,250419,1400,160.62,160.95,159.4,159.59,5691970.0
GAZP,240,250419,1800,159.59,160.07,158.58,159.28,11782350.0
GAZP,240,260419,1300,159.25,160.67,158.79,160.64,5139840.0
GAZP,240,260419,1700,160.64,163.44,159.34,163.0,14535350.0
GAZP,240,290419,1200,163.03,163.7,161.81,162.75,8745170.0
GAZP,240,290419,1600,162.75,164.74,161.8,163.93,15612890.0
GAZP,240,300419,1100,164.03,165.25,163.01,165.13,15259220.0
GAZP,240,300419,1500,165.08,165.4,164.12,164.41,8610670.0
GAZP,240,300419,1900,164.4,166.35,163.05,166.25,16728600.0
GAZP,240,020519,1400,166.24,166.85,166.0,166.13,6907530.0
GAZP,240,020519,1800,166.11,166.98,165.71,166.68,8884890.0
GAZP,240,030519,1300,166.68,166.88,166.12,166.37,3362820.0
GAZP,240,030519,1700,166.37,166.76,163.61,164.61,9726330.0
GAZP,240,060519,1200,164.61,164.65,163.34,164.29,5797870.0
GAZP,240,060519,1600,164.29,165.45,163.8,165.45,5361830.0
GAZP,240,070519,1100,165.01,166.27,164.89,165.26,8340060.0
GAZP,240,070519,1500,165.25,165.97,164.68,164.71,7876760.0
GAZP,240,070519,1900,164.68,165.44,163.55,163.81,10190350.0
GAZP,240,080519,1400,163.81,164.71,163.76,164.27,5153530.0
GAZP,240,080519,1800,164.36,164.9,163.27,163.49,10117950.0
GAZP,240,100519,1300,163.49,163.95,163.2,163.81,4260710.0
GAZP,240,100519,1700,163.85,164.14,162.62,163.83,10116390.0
GAZP,240,130519,1200,163.83,164.34,163.45,163.86,5831490.0
GAZP,240,130519,1600,163.9,164.14,163.0,163.0,8262020.0
GAZP,240,140519,1100,163,163.63,162.9,163.02,6578300.0
GAZP,240,140519,1500,163,189.0,162.65,186.94,141156750.0
GAZP,240,140519,1900,186.94,198.4,186.94,195.17,114822420.0
GAZP,240,150519,1400,195.17,197.22,192.7,195.33,38914680.0
GAZP,240,150519,1800,195.33,199.94,194.07,198.72,45627780.0
GAZP,240,160519,1300,198.72,199.8,197.04,199.61,28025230.0
GAZP,240,160519,1700,199.53,203.45,198.5,198.88,56879080.0
GAZP,240,170519,1200,198.86,199.81,197.71,198.78,17398010.0
GAZP,240,170519,1600,198.73,200.94,198.21,198.89,17234080.0
GAZP,240,200519,1100,200.2,200.44,198.3,199.61,11625590.0
GAZP,240,200519,1500,199.64,200.08,199.49,199.76,8992860.0
GAZP,240,200519,1900,199.76,207.33,199.01,206.16,42803520.0
GAZP,240,210519,1400,206.22,210.98,206.0,207.96,37552400.0
GAZP,240,210519,1800,207.98,210.11,206.07,206.81,29470690.0
GAZP,240,220519,1300,206.76,208.5,206.69,208.03,11549890.0
GAZP,240,220519,1700,208.08,208.96,205.84,207.37,18682140.0
GAZP,240,230519,1200,207.39,212.18,206.74,210.81,19998990.0
GAZP,240,230519,1600,210.85,211.39,208.09,208.86,26643210.0
GAZP,240,240519,1100,209.49,210.2,207.85,208.26,8289290.0
GAZP,240,240519,1500,208.28,208.42,204.66,205.11,14458750.0
GAZP,240,240519,1900,205.08,206.4,200.84,205.48,24727290.0
GAZP,240,270519,1400,205.47,206.4,204.13,205.02,5250610.0
GAZP,240,270519,1800,205.05,206.6,204.25,205.14,12683690.0
GAZP,240,280519,1300,205.14,205.48,203.12,203.48,8369830.0
GAZP,240,280519,1700,203.45,204.25,201.0,203.09,52165370.0
GAZP,240,290519,1200,203.08,206.1,202.82,205.69,13737750.0
GAZP,240,290519,1600,205.68,207.69,205.03,207.14,21404600.0
GAZP,240,300519,1100,207.9,212.45,207.57,210.8,25316490.0
GAZP,240,300519,1500,210.82,216.45,210.36,212.53,45293680.0
GAZP,240,300519,1900,212.53,213.5,210.36,211.78,20487340.0
GAZP,240,310519,1400,211.74,212.84,210.05,212.48,10926450.0
GAZP,240,310519,1800,212.47,229.59,211.72,228.24,64550070.0
GAZP,240,030619,1300,228.28,251.65,227.11,237.83,139887390.0
GAZP,240,030619,1700,237.72,238.84,230.14,233.6,53994320.0
GAZP,240,040619,1200,233.52,233.61,224.4,228.01,39253650.0
GAZP,240,040619,1600,228.01,234.2,223.52,230.16,49131390.0
GAZP,240,050619,1100,230.25,233.3,228.04,229.24,21842270.0
GAZP,240,050619,1500,229.14,230.5,228.25,229.32,13627770.0
GAZP,240,050619,1900,229.3,236.62,228.71,231.91,38248000.0
GAZP,240,060619,1400,232.05,233.02,229.8,229.85,13493990.0
GAZP,240,060619,1800,229.85,233.77,229.8,230.98,20777440.0
GAZP,240,070619,1300,230.98,232.5,230.75,231.73,18430630.0
GAZP,240,070619,1700,231.74,232.4,230.5,231.7,16015670.0
