<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ETHUSDT,D,301219,0300,128.11,138.07,127.52,134.36,316347.26666
ETHUSDT,D,311219,0300,134.36,136.24,130.3,131.59,320347.21956
ETHUSDT,D,010120,0300,131.61,133.68,128.17,129.16,264933.98418
ETHUSDT,D,020120,0300,129.16,133.05,128.68,130.77,144770.52197
ETHUSDT,D,030120,0300,130.72,130.78,126.38,127.19,213757.05806
ETHUSDT,D,040120,0300,127.19,135.14,125.88,134.35,413055.18895
ETHUSDT,D,050120,0300,134.37,135.85,132.5,134.2,184276.17102
ETHUSDT,D,060120,0300,134.2,138.19,134.19,135.37,254120.45343
ETHUSDT,D,070120,0300,135.37,144.41,134.86,144.15,408020.27375
ETHUSDT,D,080120,0300,144.14,145.31,138.76,142.8,447762.17281
ETHUSDT,D,090120,0300,142.8,147.77,137.03,140.72,570465.57764
ETHUSDT,D,100120,0300,140.76,141.5,135.3,137.74,366076.06569
ETHUSDT,D,110120,0300,137.73,145.17,135.32,144.84,409403.59507
ETHUSDT,D,120120,0300,144.83,148.05,142.09,142.38,368350.57939
ETHUSDT,D,130120,0300,142.4,146.6,141.76,146.54,229541.86137
ETHUSDT,D,140120,0300,146.56,147,142.27,143.58,207996.61865
ETHUSDT,D,150120,0300,143.58,171.7,143.51,165.64,1108476.31186
ETHUSDT,D,160120,0300,165.6,171.98,159.2,166.4,721687.80381
ETHUSDT,D,170120,0300,166.4,167.4,157.8,164.21,456170.86719
ETHUSDT,D,180120,0300,164.24,174.81,162.14,169.85,767180.67853
ETHUSDT,D,190120,0300,169.92,179.5,164.92,174.14,688783.17982
ETHUSDT,D,200120,0300,174.1,178.05,161.66,166.79,624681.28604
ETHUSDT,D,210120,0300,166.79,169.33,161.24,166.87,358092.8841
ETHUSDT,D,220120,0300,166.86,170.32,164.8,169.49,308007.6353
ETHUSDT,D,230120,0300,169.48,171.47,166.03,168.07,272240.90286
ETHUSDT,D,240120,0300,168.07,168.2,159.21,162.81,373414.34985
ETHUSDT,D,250120,0300,162.85,164.45,155.55,162.54,430013.19902
ETHUSDT,D,260120,0300,162.51,162.79,157.61,160.35,219921.65197
ETHUSDT,D,270120,0300,160.36,168.08,159.41,167.86,251582.55758
ETHUSDT,D,280120,0300,167.91,172.56,165.22,170.08,365894.81917
ETHUSDT,D,290120,0300,170.04,176.2,170.03,175.64,473433.89609
ETHUSDT,D,300120,0300,175.58,178.45,173.33,173.72,317382.90161
ETHUSDT,D,310120,0300,173.68,187,170.93,184.69,477721.6609
ETHUSDT,D,010220,0300,184.71,185.82,175.22,179.99,385596.53365
ETHUSDT,D,020220,0300,179.94,184.28,179.23,183.6,259370.12902
ETHUSDT,D,030220,0300,183.63,193.43,179.1,188.44,552621.13619
ETHUSDT,D,040220,0300,188.48,195.19,186.62,189.69,417175.95781
ETHUSDT,D,050220,0300,189.74,191.6,184.69,188.91,366389.69686
ETHUSDT,D,060220,0300,188.91,207.61,188.19,203.78,550942.11417
ETHUSDT,D,070220,0300,203.78,216.33,201.02,213.19,608240.2233
ETHUSDT,D,080220,0300,213.16,225,213.14,223.33,629361.15466
ETHUSDT,D,090220,0300,223.36,227.75,213.22,223.05,548551.87465
ETHUSDT,D,100220,0300,223.01,230.65,222.86,228.49,350336.24399
ETHUSDT,D,110220,0300,228.53,229.4,216.37,222.89,510415.49949
ETHUSDT,D,120220,0300,222.89,239.15,218.17,236.69,595576.90276
ETHUSDT,D,130220,0300,236.69,275.34,236.69,265.74,1038073.74782
ETHUSDT,D,140220,0300,265.74,277.69,256.08,268.32,1089679.1537
ETHUSDT,D,150220,0300,268.34,287.15,260.28,285.15,734944.32266
ETHUSDT,D,160220,0300,285.11,288.41,261.86,264.88,860813.14274
ETHUSDT,D,170220,0300,264.91,274,237.41,258.85,1110118.46395
ETHUSDT,D,180220,0300,258.89,268.77,242,267.85,1110371.39094
ETHUSDT,D,190220,0300,267.9,285.88,258,282.61,1115523.43992
ETHUSDT,D,200220,0300,282.64,285,251.56,258.45,705973.72988
ETHUSDT,D,210220,0300,258.44,264.33,245.34,256.96,972969.71691
ETHUSDT,D,220220,0300,256.97,268.24,253.61,265.27,525827.8734
ETHUSDT,D,230220,0300,265.32,266.81,256,261.57,313062.52133
ETHUSDT,D,240220,0300,261.55,275.68,261.02,274.48,444740.82883
ETHUSDT,D,250220,0300,274.5,277.2,257.09,265.52,696591.72983
ETHUSDT,D,260220,0300,265.47,266.22,244.44,246.67,774791.01027
ETHUSDT,D,270220,0300,246.67,250.32,215.66,223.93,1395879.41507
ETHUSDT,D,280220,0300,223.98,238.3,210,227.79,1273793.11658
ETHUSDT,D,290220,0300,227.73,234.67,214.01,226.76,1054994.92397
ETHUSDT,D,010320,0300,226.76,233,217,217.21,546866.6851
ETHUSDT,D,020320,0300,217.29,227.89,212.36,217.81,715016.01941
ETHUSDT,D,030320,0300,217.81,234.4,216.07,231.97,810051.4833
ETHUSDT,D,040320,0300,232.1,232.46,219.57,223.91,741498.54825
ETHUSDT,D,050320,0300,223.84,228.85,220.23,224.26,443780.33772
ETHUSDT,D,060320,0300,224.26,234.09,224.23,228.38,601479.87587
ETHUSDT,D,070320,0300,228.38,245.16,227.33,244.88,628147.3257
ETHUSDT,D,080320,0300,244.93,251.93,236,237.23,633748.89662
ETHUSDT,D,090320,0300,237.23,237.23,195.5,199.43,1278973.53741
ETHUSDT,D,100320,0300,199.43,208.62,190,202.81,1661331.83553
ETHUSDT,D,110320,0300,202.79,206.2,195.54,200.7,1020260.107
ETHUSDT,D,120320,0300,200.74,203.18,181.73,194.61,1079824.90167
ETHUSDT,D,130320,0300,194.61,195.55,101.2,107.82,3814533.14046
ETHUSDT,D,140320,0300,107.67,139.68,86,134.06,4663239.92861
ETHUSDT,D,150320,0300,134.06,134.68,120,122.54,1237674.88642
ETHUSDT,D,160320,0300,122.54,133.5,120.16,123.78,1312950.90137
ETHUSDT,D,170320,0300,123.82,124.33,101.1,111.02,2442064.14448
ETHUSDT,D,180320,0300,111.02,120.8,109.38,115.67,1295108.4848
ETHUSDT,D,190320,0300,115.67,118.5,109.86,118.11,1201850.31275
ETHUSDT,D,200320,0300,118.11,143.13,115.46,136.3,1801071.18816
ETHUSDT,D,210320,0300,136.3,152.55,116.74,133.48,2504057.63799
ETHUSDT,D,220320,0300,133.49,137.49,125.69,132.66,1231842.11121
ETHUSDT,D,230320,0300,132.63,137.13,121.1,122.32,1055699.86532
ETHUSDT,D,240320,0300,122.31,137.5,119.5,135.92,1436796.12449
ETHUSDT,D,250320,0300,135.89,143.36,132.2,138.42,1244377.16334
ETHUSDT,D,260320,0300,138.42,142.33,132.54,136.1,1034248.74369
ETHUSDT,D,270320,0300,136.11,139.74,133.26,138.4,751060.63102
ETHUSDT,D,280320,0300,138.4,141.27,129.68,131.33,706948.54559
ETHUSDT,D,290320,0300,131.33,132.97,124.88,130.98,896032.10594
ETHUSDT,D,300320,0300,130.94,131.84,123.81,124.5,543997
ETHUSDT,D,310320,0300,124.47,135.42,124.06,132.06,764831.92747
ETHUSDT,D,010420,0300,132.09,135,130.38,132.72,547669.27789
ETHUSDT,D,020420,0300,132.72,136.99,128.62,135.69,680922.24747
ETHUSDT,D,030420,0300,135.65,149.76,135.01,141.28,1138977.66114
ETHUSDT,D,040420,0300,141.27,146.72,137.26,141.31,797546.11446
ETHUSDT,D,050420,0300,141.3,146.28,138.88,144.1,573508.14086
ETHUSDT,D,060420,0300,144.1,145.58,140.68,142.68,414987.45246
